								 32,449,343,514 	 32,448,833,874 	 509,641 	 247,104 			 244,318 			 219,865 			 495,843 			 379,258 			
키값	플랜트	사업부	구분	자재코드	자재명	자재유형	내수/수출	단위	'23.02월 실적		23.03계획			23.04계획			23.05계획			23.06계획			23.07 계획			
									 재고금액 	 재고 	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	비고
	4100	파인켐	DATMA 20KG 의약중간체	DTM0020D00	DATMA 20kg 의약중간체	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	DCZ 원제-살균제	DCZ0000D00	DCZ 원제-살균제	FERT	내수	KG	 26,339,572 	 418 	 - 	 - 	 418 	 - 	 - 	 418 	 - 	 - 	 418 	 - 	 - 	 418 	 - 	 - 	 418 	
	4000	파인켐	DM 원제-살충제	DMD0000D00	DM 원제-살충제	FERT	내수	KG	 136,987,237 	 1,091 	 - 	 - 	 1,091 	 - 	 100 	 991 	 - 	 - 	 991 	 - 	 - 	 991 	 - 	 - 	 991 	
	4000	파인켐	DMSC(IKF-916 반제품)	DMS0000D	DMSC(IKF-916 반제품)	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	DP14(DP18 반제품_1)	TAP0000D	DP14(DP18 반제품_1)	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4500	파인켐	DP18(DP72 반제품_1)	DPI0000D	DP18(DP72 반제품_1)	BULK	벌크	KG	 1,702,866,118 	 3,989 	 - 	 - 	 3,989 	 - 	 - 	 3,989 	 - 	 - 	 3,989 	 - 	 - 	 3,989 	 - 	 - 	 3,989 	
	4100	파인켐	DP37(DP57 반제품_1)	NFP0000D	DP37(DP57 반제품_1)	HALB	반제품	KG	 1,781,731,572 	 7,032 	 - 	 - 	 7,032 	 - 	 - 	 7,032 	 - 	 - 	 7,032 	 - 	 - 	 7,032 	 - 	 - 	 7,032 	
	4500	파인켐	DP57(DP72 반제품_2)	DPF0000D	DP57 (DP72 반제품_2)	BULK	벌크	KG	 6,346,974,033 	 4,677 	 - 	 - 	 4,677 	 - 	 - 	 4,677 	 - 	 - 	 4,677 	 - 	 - 	 4,677 	 - 	 - 	 4,677 	
	4100	파인켐	DP58(DP57 반제품_3)	BAN0000D	DP58(DP57 반제품_3)	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4100	파인켐	DP08(DP57 반제품_2)	BAZ0000D	DP08(DP57 반제품_2)	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4500	파인켐	DP60	DPX1000D	DP60 (Gemigliptin-1st 반제품)	HALB	반제품	KG	 1,512,739,924 	 1,249 	 - 	 - 	 1,249 	 - 	 - 	 1,249 	 - 	 - 	 1,249 	 - 	 - 	 1,249 	 - 	 - 	 1,249 	
	4500	파인켐	DP60 HEEL	DHX1000D	DP60 Heel	HALB	반제품	KG	 49,958,967 	 43 	 - 	 - 	 43 	 - 	 - 	 43 	 - 	 - 	 43 	 - 	 - 	 43 	 - 	 - 	 43 	
