								 19,270,657,472 	 19,270,543,621 	 113,851 	 113,185 			 112,637 			 111,367 			 113,564 			 119,748 			
키값	플랜트	사업부	구분	자재코드	자재명	자재유형	내수/수출	단위			23.03계획			23.04계획			23.05계획			23.06계획			23.07 계획			
									 재고금액 	 재고 	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	비고
	4100	파인켐	LG7 (LG7H)	ITS0200D00	LG7 (LG7H)	FERT	내수	KG	 653,115,255 	 3,640 	 560 	 - 	 4,200 	 560 	 2,160 	 2,600 	 - 	 2,160 	 440 	 1,120 	 - 	 1,560 	 1,120 	 1,080 	 1,600 	
	4000	파인켐	LGL-003	LGL0000D00	LGL-003	FERT	내수	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	MFPA(FEK-IPS 반제품)	MFP0000D	MFPA(FEK-IPS 반제품)	HALB	반제품	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	MPBC	MPB0000D	MPBC	HALB	반제품	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4500	파인켐	MT60 (MONTELUKAST 반제품)	MTL1000D	MT60 (Montelukast 반제품)	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4500	파인켐	MT70(MONTELUKAST)	MTS1010D00	MT70(Montelukast)	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	MXL 원제-살균제	MXL0000D00	MXL 원제-살균제	FERT	내수	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	MXL 원제-살균제	MXL0000D01	MXL 원제-살균제(보세)	FERT	수출	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	NK-MIX	NKO0010D00	NK-MIX	FERT	내수	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PBA	PBA0000D00	PBA	FERT	내수	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PBX 원제-제초제	PBX0000D00	PBX 원제-제초제	FERT	내수	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PBX3%EC	PBJ0003D00	PBX3%EC	FERT	내수	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PBX5%EC	PBF0005D00	PBX5%EC	FERT	내수	KG			 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
