거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
"37,200",2009,2019,태평2길,00022,00000,45111,01,0,4598368,태평동,0291,0000,45111,11900,1,전주태평SKVIEW,1,2,45111-517,122.341,291,45111,12,,
"39,500",2009,2019,태평2길,00022,00000,45111,01,0,4598368,태평동,0291,0000,45111,11900,1,전주태평SKVIEW,1,4,45111-517,122.341,291,45111,8,,
"46,500",2009,2019,태평2길,00022,00000,45111,01,0,4598368,태평동,0291,0000,45111,11900,1,전주태평SKVIEW,1,4,45111-517,135.6783,291,45111,13,,
"19,700",2005,2019,인봉남로,00056,00000,45111,01,0,3266058,중노송동,0303,0000,45111,12000,1,우성해오름,1,18,45111-456,81.2168,303,45111,11,,
"28,000",2018,2019,견훤왕궁1길,00010,00000,45111,00,0,4598017,중노송동,0797,0000,45111,12000,1,한옥마을서해그랑블,1,23,,84.9704,797,45111,8,,
"13,050",2002,2019,따박골7길,00022,00000,45111,01,0,4598089,서완산동2가,0341,0001,45111,12400,1,대풍한마을,1,2,45111-130,59.989,341-1,45111,10,,
"12,350",2002,2019,따박골7길,00022,00000,45111,01,0,4598089,서완산동2가,0341,0001,45111,12400,1,대풍한마을,1,31,45111-130,59.989,341-1,45111,3,,
"8,000",2004,2019,남고산성1길,00019,00000,45111,01,0,4598065,동서학동,0840,0002,45111,12500,1,푸른숲빌라A동,1,10,45111-204,83.773,840-2,45111,3,,
"17,000",1993,2019,장승배기로,00398,00000,45111,01,0,3266063,동서학동,0290,0003,45111,12500,1,거산황궁맨션,1,23,45111-3,192.98,290-3,45111,1,,
"4,000",1992,2019,학봉2길,00018,00000,45111,00,0,4598404,동서학동,0271,0005,45111,12500,1,대산신천지,1,23,45111-5,59.95,271-5,45111,3,,
"10,800",1993,2019,학봉2길,00011,00000,45111,01,0,4598404,동서학동,0279,0004,45111,12500,1,진흥하이츠,1,26,45111-7,84.36,279-4,45111,8,,
"4,900",1992,2019,학봉2길,00018,00000,45111,00,0,4598404,동서학동,0271,0005,45111,12500,1,대산신천지,1,28,45111-5,59.95,271-5,45111,4,,
"4,600",1986,2019,장승배기4길,00020,00007,45111,01,0,4598312,서서학동,0370,0038,45111,12600,1,성결,1,10,45111-13,54.72,370-38,45111,2,,
"10,400",2000,2019,덕적골3길,00017,00000,45111,01,0,4598080,서서학동,0318,0010,45111,12600,1,광진산업,1,12,45111-164,59.0547,318-10,45111,3,,
"8,700",2000,2019,덕적골3길,00017,00000,45111,01,0,4598080,서서학동,0318,0010,45111,12600,1,광진산업,1,14,45111-164,59.0547,318-10,45111,1,,
"3,500",1986,2019,장승배기4길,00020,00007,45111,01,0,4598312,서서학동,0370,0038,45111,12600,1,성결,1,18,45111-13,58.86,370-38,45111,1,,
"7,700",1998,2019,흑석로,00053,00000,45111,01,0,3266088,서서학동,0977,0001,45111,12600,1,푸른맨션,1,23,45111-10,60,977-1,45111,5,,
"6,200",1991,2019,흑석1길,00056,00000,45111,01,0,4598449,서서학동,0978,0001,45111,12600,1,송원(3),1,26,45111-205,59.88,978-1,45111,3,,
"14,200",1993,2019,선너머로,00040,00000,45111,02,0,3266037,중화산동1가,0223,0002,45111,12700,1,거성근영(1),1,3,45111-139,84.8,223-2,45111,4,,
"7,200",1990,2019,강당4길,00003,00000,45111,02,0,4598011,중화산동1가,0162,0042,45111,12700,1,동신,1,15,45111-133,59.66,162-42,45111,11,,
"9,500",1993,2019,선너머4길,00025,00000,45111,01,0,4598208,중화산동1가,0221,0001,45111,12700,1,남양서원,1,17,45111-132,59.94,221-1,45111,8,,
"8,200",1993,2019,선너머4길,00025,00000,45111,01,0,4598208,중화산동1가,0221,0001,45111,12700,1,남양서원,1,21,45111-132,59.94,221-1,45111,6,,
"7,900",1995,2019,선너머2길,00002,00007,45111,01,0,4598206,중화산동1가,0250,0000,45111,12700,1,동신2차,1,22,45111-134,47.28,250,45111,7,,
"17,200",1993,2019,선너머로,00040,00000,45111,02,0,3266037,중화산동1가,0223,0002,45111,12700,1,거성근영(1),1,24,45111-139,111.77,223-2,45111,18,,
"9,000",1993,2019,선너머4길,00025,00000,45111,01,0,4598208,중화산동1가,0221,0001,45111,12700,1,남양서원,1,31,45111-132,59.94,221-1,45111,10,,
"21,800",2008,2019,서원로,00348,00000,45111,01,0,3266035,중화산동1가,0327,0012,45111,12700,1,옥성트레비앙,1,31,45111-514,84.9407,327-12,45111,2,,
"18,000",1992,2019,따박골로,00011,00000,45111,01,0,3266019,중화산동2가,0545,0001,45111,12800,1,거성그린맨션,1,3,45111-138,198.18,545-1,45111,4,,
"36,200",2003,2019,화산천변로,00055,00000,45111,01,0,3266085,중화산동2가,0746,0001,45111,12800,1,코오롱하늘채,1,3,45111-155,123.815,746-1,45111,3,,
"27,000",2003,2019,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,1,3,45111-154,101.8,745-1,45111,11,,
"14,500",1996,2019,영경1길,00025,00000,45111,01,0,4598259,중화산동2가,0256,0000,45111,12800,1,우성근영타운,1,3,45111-149,84.96,256,45111,1,,
"28,600",2003,2019,화산천변로,00055,00000,45111,01,0,3266085,중화산동2가,0746,0001,45111,12800,1,코오롱하늘채,1,5,45111-155,84.863,746-1,45111,16,,
"30,000",2011,2019,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,1,5,45111-532,84.925,827,45111,7,,
"10,400",1989,2019,신촌3길,00027,00014,45111,01,0,4598235,중화산동2가,0485,0030,45111,12800,1,동원맨션,1,7,45111-145,84.96,485-30,45111,4,,
"19,900",2003,2019,신촌3길,00001,00000,45111,01,0,4598235,중화산동2가,0406,0003,45111,12800,1,우성중산타운,1,7,45111-169,83.2434,406-3,45111,12,,
"4,500",1999,2019,신촌3길,00027,00043,45111,01,0,4598235,중화산동2가,0485,0056,45111,12800,1,효성신촌마을,1,8,45111-170,29.448,485-56,45111,10,,
"19,000",2003,2019,신촌3길,00001,00000,45111,01,0,4598235,중화산동2가,0406,0003,45111,12800,1,우성중산타운,1,9,45111-169,83.2434,406-3,45111,8,,
"9,150",1986,2019,선너머2길,00005,00000,45111,02,0,4598206,중화산동2가,0027,0000,45111,12800,1,동남삼정,1,10,45111-144,65.88,27,45111,4,,
"14,800",1990,2019,신촌2길,00020,00000,45111,01,0,4598234,중화산동2가,0482,0001,45111,12800,1,"전주한신코아1차,2차",1,11,45111-150,84.89,482-1,45111,9,,
"27,900",2015,2019,안행로,00165,00005,45111,04,0,3266048,중화산동2가,0850,0000,45111,12800,1,영무예다음,1,11,45111-597,84.9542,850,45111,13,,
"29,300",2009,2019,강변로,00304,00000,45111,00,,3016010,중화산동2가,0485,0027,45111,12800,1,광진햇빛찬2차,1,12,45111-516,103.664,485-27,45111,14,,
"41,500",2011,2019,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,1,15,45111-532,156.045,827,45111,12,,
"27,500",2003,2019,화산천변로,00055,00000,45111,01,0,3266085,중화산동2가,0746,0001,45111,12800,1,코오롱하늘채,1,16,45111-155,84.863,746-1,45111,13,,
"62,000",2011,2019,서원로,00289,00000,45111,02,0,3266035,중화산동2가,0827,0000,45111,12800,1,풍림아이원,1,16,45111-532,198.931,827,45111,10,,
"15,000",1998,2019,선너머로,00016,00000,45111,02,0,3266037,중화산동2가,0190,0000,45111,12800,1,중화산동광진,1,19,45111-142,84.99,190,45111,9,,
"28,800",2015,2019,안행로,00165,00005,45111,04,0,3266048,중화산동2가,0850,0000,45111,12800,1,영무예다음,1,19,45111-597,84.9542,850,45111,17,,
"26,900",2003,2019,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,1,28,45111-154,101.8,745-1,45111,12,,
"17,600",2003,2019,신촌3길,00001,00000,45111,01,0,4598235,중화산동2가,0406,0003,45111,12800,1,우성중산타운,1,28,45111-169,83.2434,406-3,45111,13,,
"11,250",1989,2019,신촌3길,00027,00014,45111,01,0,4598235,중화산동2가,0485,0030,45111,12800,1,동원맨션,1,29,45111-145,84.96,485-30,45111,1,,
"28,400",2003,2019,화산천변로,00055,00000,45111,01,0,3266085,중화산동2가,0746,0001,45111,12800,1,코오롱하늘채,1,29,45111-155,84.863,746-1,45111,8,,
"15,450",1990,2019,신촌2길,00020,00000,45111,01,0,4598234,중화산동2가,0482,0001,45111,12800,1,"전주한신코아1차,2차",1,29,45111-150,84.89,482-1,45111,3,,
"31,300",2003,2019,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,1,30,45111-154,101.74,745-1,45111,19,,
"40,900",2003,2019,화산천변로,00050,00000,45111,01,0,3266085,중화산동2가,0745,0001,45111,12800,1,현대에코르,1,31,45111-154,134.14,745-1,45111,17,,
"4,200",1987,2019,잿뜸1길,00011,00000,45111,01,0,4598318,서신동,0022,0017,45111,12900,1,"우신5,6,7동",1,2,45111-459,51.84,22-17,45111,5,,
"19,500",1995,2019,당산로,00055,00000,45111,01,0,3266017,서신동,0764,0001,45111,12900,1,남양대명미드웰,1,3,45111-23,84.96,764-1,45111,11,,
"20,000",1999,2019,새터로,00100,00000,45111,00,0,3266031,서신동,0965,0003,45111,12900,1,감나무골대우대창,1,5,45111-20,84.59,965-3,45111,14,,
"13,000",1995,2019,온고을로,00121,00000,45111,01,0,3266051,서신동,0761,0001,45111,12900,1,서신동광진,1,8,45111-21,59.98,761-1,45111,15,,
"18,950",1995,2019,당산로,00055,00000,45111,01,0,3266017,서신동,0764,0001,45111,12900,1,남양대명미드웰,1,8,45111-23,84.96,764-1,45111,5,,
"11,900",1995,2019,온고을로,00121,00000,45111,01,0,3266051,서신동,0761,0001,45111,12900,1,서신동광진,1,10,45111-21,59.98,761-1,45111,9,,
"17,500",1999,2019,새터로,00100,00000,45111,00,0,3266031,서신동,0965,0003,45111,12900,1,감나무골대우대창,1,11,45111-20,84.96,965-3,45111,15,,
"14,200",1999,2019,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,1,11,45111-40,59.93,961,45111,14,,
"11,900",1995,2019,온고을로,00121,00000,45111,01,0,3266051,서신동,0761,0001,45111,12900,1,서신동광진,1,12,45111-21,59.98,761-1,45111,6,,
"20,100",1995,2019,당산로,00034,00000,45111,01,0,3266017,서신동,0762,0001,45111,12900,1,비사벌,1,14,45111-27,108.03,762-1,45111,12,,
"35,900",2007,2019,여울로,00161,00000,45111,01,0,3266050,서신동,0572,0000,45111,12900,1,서신e편한세상,1,14,45111-485,134.91,572,45111,13,,
"12,300",1999,2019,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,1,15,45111-40,60,961,45111,2,,
"20,300",1999,2019,새터로,00100,00000,45111,00,0,3266031,서신동,0965,0003,45111,12900,1,감나무골대우대창,1,16,45111-20,84.96,965-3,45111,11,,
"14,100",1998,2019,새터로,00074,00000,45111,01,0,3266031,서신동,0962,0002,45111,12900,1,중흥S-클래스,1,16,45111-39,59.955,962-2,45111,3,,
"30,500",1996,2019,당산로,00101,00000,45111,01,0,3266017,서신동,0765,0001,45111,12900,1,서신동아현대,1,17,45111-24,134.9,765-1,45111,8,,
"6,000",1986,2019,잿뜸1길,00011,00000,45111,01,0,4598318,서신동,0017,0002,45111,12900,1,"우신1,2,3동",1,17,45111-35,51.84,17-2,45111,3,,
"39,000",2007,2019,여울로,00161,00000,45111,01,0,3266050,서신동,0572,0000,45111,12900,1,서신e편한세상,1,18,45111-485,134.91,572,45111,9,,
"21,300",1995,2019,당산로,00055,00000,45111,01,0,3266017,서신동,0764,0001,45111,12900,1,남양대명미드웰,1,19,45111-23,84.96,764-1,45111,8,,
"13,800",1999,2019,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,1,20,45111-40,59.93,961,45111,12,,
"22,000",1996,2019,당산로,00101,00000,45111,01,0,3266017,서신동,0765,0001,45111,12900,1,서신동아현대,1,21,45111-24,99.983,765-1,45111,4,,
"19,300",1995,2019,당산로,00043,00000,45111,01,0,3266017,서신동,0764,0002,45111,12900,1,제일비사벌새터마을,1,21,45111-38,84.84,764-2,45111,9,,
"12,500",1998,2019,새터로,00074,00000,45111,01,0,3266031,서신동,0962,0002,45111,12900,1,중흥S-클래스,1,22,45111-39,59.955,962-2,45111,2,,
"23,000",1995,2019,당산로,00034,00000,45111,01,0,3266017,서신동,0762,0001,45111,12900,1,비사벌,1,23,45111-27,108.03,762-1,45111,12,,
"36,800",2007,2019,여울로,00161,00000,45111,01,0,3266050,서신동,0572,0000,45111,12900,1,서신e편한세상,1,23,45111-485,134.91,572,45111,5,,
"12,200",1995,2019,온고을로,00119,00000,45111,01,0,3266051,서신동,0763,0001,45111,12900,1,서신동신일,1,23,45111-31,59.98,763-1,45111,3,,
"21,000",1995,2019,당산로,00034,00000,45111,01,0,3266017,서신동,0762,0001,45111,12900,1,비사벌,1,23,45111-27,108.03,762-1,45111,4,,
"10,550",1996,2019,당산로,00011,00000,45111,01,0,3266017,서신동,0761,0002,45111,12900,1,쌍용서신,1,24,45111-32,59.028,761-2,45111,7,,
"47,000",2007,2019,여울로,00161,00000,45111,01,0,3266050,서신동,0572,0000,45111,12900,1,서신e편한세상,1,24,45111-485,166.744,572,45111,14,,
"11,500",1995,2019,서신천변11길,00022,00000,45111,01,0,4598180,서신동,0762,0002,45111,12900,1,성원,1,25,45111-30,59.97,762-2,45111,15,,
"10,800",1995,2019,온고을로,00121,00000,45111,01,0,3266051,서신동,0761,0001,45111,12900,1,서신동광진,1,26,45111-21,59.98,761-1,45111,7,,
"14,600",1999,2019,새터로,00095,00000,45111,01,0,3266031,서신동,0961,0000,45111,12900,1,동아한일,1,26,45111-40,60,961,45111,12,,
"14,500",1995,2019,온고을로,00119,00000,45111,01,0,3266051,서신동,0763,0001,45111,12900,1,서신동신일,1,26,45111-31,59.98,763-1,45111,10,,
"18,000",1995,2019,당산로,00043,00000,45111,01,0,3266017,서신동,0764,0002,45111,12900,1,제일비사벌새터마을,1,28,45111-38,84.84,764-2,45111,15,,
"27,000",2007,2019,여울로,00161,00000,45111,01,0,3266050,서신동,0572,0000,45111,12900,1,서신e편한세상,1,28,45111-485,134.894,572,45111,1,,
"13,600",1995,2019,온고을로,00119,00000,45111,01,0,3266051,서신동,0763,0001,45111,12900,1,서신동신일,1,31,45111-31,59.98,763-1,45111,3,,
"5,000",1992,2019,덕적골2길,00010,00000,45111,00,,4598079,평화동1가,0445,0001,45111,13200,1,"평화주공1단지, 평화주공3단지",1,2,45111-71,38.64,445-1,45111,8,,
"6,200",1992,2019,덕적골2길,00010,00000,45111,00,,4598079,평화동1가,0445,0001,45111,13200,1,"평화주공1단지, 평화주공3단지",1,3,45111-71,44.94,445-1,45111,10,,
"10,600",1997,2019,평화19길,00020,00000,45111,01,0,4598381,평화동1가,0522,0000,45111,13200,1,일성,1,3,45111-73,59.8,522,45111,14,,
"10,900",1996,2019,덕적골1길,00033,00000,45111,01,0,4598078,평화동1가,0467,0000,45111,13200,1,한성,1,5,45111-76,77.585,467,45111,19,,
"5,375",1992,2019,덕적골2길,00010,00000,45111,00,,4598079,평화동1가,0445,0001,45111,13200,1,"평화주공1단지, 평화주공3단지",1,6,45111-71,38.64,445-1,45111,7,,
"13,000",1995,2019,평화로,00181,00000,45111,01,0,3266078,평화동1가,0696,0000,45111,13200,1,코오롱,1,8,45111-74,84.84,696,45111,1,,
"19,400",1995,2019,평화로,00181,00000,45111,01,0,3266078,평화동1가,0696,0000,45111,13200,1,코오롱,1,8,45111-74,134.28,696,45111,13,,
"16,800",1995,2019,평화로,00181,00000,45111,01,0,3266078,평화동1가,0696,0000,45111,13200,1,코오롱,1,8,45111-74,84.84,696,45111,3,,
"15,500",1995,2019,평화로,00181,00000,45111,01,0,3266078,평화동1가,0696,0000,45111,13200,1,코오롱,1,9,45111-74,84.84,696,45111,5,,
"5,400",1991,2019,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",1,9,45111-75,38.64,445-6,45111,15,,
"12,500",1995,2019,평화로,00181,00000,45111,01,0,3266078,평화동1가,0696,0000,45111,13200,1,코오롱,1,10,45111-74,73.015,696,45111,3,,
"5,080",1991,2019,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",1,10,45111-75,38.64,445-6,45111,1,,
"4,000",1991,2019,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",1,12,45111-75,38.64,445-6,45111,2,,
"5,400",1991,2019,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",1,14,45111-75,38.64,445-6,45111,13,,
"5,700",1991,2019,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",1,14,45111-75,38.64,445-6,45111,9,,
"6,000",1992,2019,덕적골2길,00010,00000,45111,00,,4598079,평화동1가,0445,0001,45111,13200,1,"평화주공1단지, 평화주공3단지",1,18,45111-71,44.94,445-1,45111,12,,
"5,400",1991,2019,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",1,18,45111-75,38.64,445-6,45111,10,,
"4,000",1992,2019,덕적골2길,00010,00000,45111,00,,4598079,평화동1가,0445,0001,45111,13200,1,"평화주공1단지, 평화주공3단지",1,18,45111-71,44.94,445-1,45111,7,,
"4,000",1991,2019,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",1,22,45111-75,38.64,445-6,45111,15,,
"5,350",1992,2019,덕적골2길,00010,00000,45111,00,,4598079,평화동1가,0445,0001,45111,13200,1,"평화주공1단지, 평화주공3단지",1,23,45111-71,38.64,445-1,45111,3,,
"9,000",1996,2019,덕적골1길,00033,00000,45111,01,0,4598078,평화동1가,0467,0000,45111,13200,1,한성,1,23,45111-76,59.928,467,45111,5,,
"6,750",1992,2019,덕적골2길,00010,00000,45111,00,,4598079,평화동1가,0445,0001,45111,13200,1,"평화주공1단지, 평화주공3단지",1,23,45111-71,44.94,445-1,45111,9,,
"5,250",1992,2019,덕적골2길,00010,00000,45111,00,,4598079,평화동1가,0445,0001,45111,13200,1,"평화주공1단지, 평화주공3단지",1,24,45111-71,38.64,445-1,45111,3,,
"4,900",1991,2019,덕적골2길,00011,00000,45111,01,0,4598079,평화동1가,0445,0006,45111,13200,1,"평화주공1,2",1,26,45111-75,38.64,445-6,45111,11,,
"8,450",1996,2019,덕적골1길,00033,00000,45111,01,0,4598078,평화동1가,0467,0000,45111,13200,1,한성,1,26,45111-76,59.928,467,45111,13,,
"5,600",1992,2019,덕적골2길,00010,00000,45111,00,,4598079,평화동1가,0445,0001,45111,13200,1,"평화주공1단지, 평화주공3단지",1,28,45111-71,38.64,445-1,45111,9,,
"17,400",1995,2019,평화로,00181,00000,45111,01,0,3266078,평화동1가,0696,0000,45111,13200,1,코오롱,1,29,45111-74,101.97,696,45111,5,,
"6,400",1992,2019,덕적골2길,00010,00000,45111,00,,4598079,평화동1가,0445,0001,45111,13200,1,"평화주공1단지, 평화주공3단지",1,30,45111-71,44.94,445-1,45111,11,,
"12,300",1995,2019,평화로,00181,00000,45111,01,0,3266078,평화동1가,0696,0000,45111,13200,1,코오롱,1,30,45111-74,73.015,696,45111,12,,
"11,600",1998,2019,양지2길,00010,00000,45111,01,0,4598256,평화동2가,0567,0000,45111,13300,1,동신,1,3,45111-79,59.58,567,45111,11,,
"19,000",2004,2019,모악로,04651,00000,45111,03,0,3266089,평화동2가,0457,0004,45111,13300,1,동도미소드림,1,3,45111-203,84.977,457-4,45111,16,,
"19,000",2005,2019,평화7길,00040,00000,45111,01,0,4598388,평화동2가,0943,0000,45111,13300,1,송정써미트,1,4,45111-454,84.6173,943,45111,15,,
"8,200",1996,2019,모악로,04685,00000,45111,03,0,3266089,평화동2가,0312,0006,45111,13300,1,우미,1,5,45111-81,60,312-6,45111,1,,
"18,200",2004,2019,모악로,04651,00000,45111,03,0,3266089,평화동2가,0457,0004,45111,13300,1,동도미소드림,1,5,45111-203,84.977,457-4,45111,7,,
"13,500",2002,2019,평화로,00100,00000,45111,02,0,3266078,평화동2가,0896,0001,45111,13300,1,그린타운(2),1,6,45111-186,59.92,896-1,45111,6,,
"15,500",2002,2019,구이로,02094,00000,45111,02,0,3266093,평화동2가,0897,0001,45111,13300,1,그린타운(1),1,7,45111-187,84.89,897-1,45111,2,,
"17,500",1998,2019,양지2길,00010,00000,45111,01,0,4598256,평화동2가,0567,0000,45111,13300,1,동신,1,8,45111-79,84.78,567,45111,5,,
"13,500",1996,2019,소대배기로,00033,00000,45111,01,0,3266040,평화동2가,0336,0006,45111,13300,1,현대,1,8,45111-83,75.12,336-6,45111,15,,
"12,000",1998,2019,양지2길,00010,00000,45111,01,0,4598256,평화동2가,0567,0000,45111,13300,1,동신,1,9,45111-79,59.58,567,45111,2,,
"15,050",1998,2019,양지2길,00010,00000,45111,01,0,4598256,평화동2가,0567,0000,45111,13300,1,동신,1,12,45111-79,84.78,567,45111,3,,
"16,850",2002,2019,평화로,00095,00000,45111,02,0,3266078,평화동2가,0889,0007,45111,13300,1,호반리젠시빌,1,13,45111-185,84.7555,889-7,45111,4,,
"13,200",2002,2019,구이로,02094,00000,45111,02,0,3266093,평화동2가,0897,0001,45111,13300,1,그린타운(1),1,13,45111-187,59.89,897-1,45111,6,,
"12,500",2005,2019,평화로,00120,00000,45111,02,0,3266078,평화동2가,0180,0000,45111,13300,1,두산경복궁,1,14,45111-161,59.93,180,45111,7,,
"11,700",2002,2019,평화로,00100,00000,45111,02,0,3266078,평화동2가,0896,0001,45111,13300,1,그린타운(2),1,14,45111-186,59.92,896-1,45111,1,,
"16,850",2002,2019,평화로,00095,00000,45111,02,0,3266078,평화동2가,0889,0007,45111,13300,1,호반리젠시빌,1,14,45111-185,84.7555,889-7,45111,17,,
"10,800",2001,2019,양지1길,00016,00003,45111,01,0,4598255,평화동2가,0712,0001,45111,13300,1,두산푸른솔,1,14,45111-181,59.34,712-1,45111,13,,
"18,300",2017,2019,평화2길,00006,00000,45111,00,0,4598383,평화동2가,0954,0000,45111,13300,1,양우내안애아파트,1,15,45111-615,59.9752,954,45111,9,,
"16,400",2017,2019,평화2길,00006,00000,45111,00,0,4598383,평화동2가,0954,0000,45111,13300,1,양우내안애아파트,1,15,45111-615,59.9752,954,45111,10,,
"9,600",1996,2019,모악로,04685,00000,45111,03,0,3266089,평화동2가,0312,0006,45111,13300,1,우미,1,16,45111-81,60,312-6,45111,5,,
"18,000",2002,2019,평화로,00095,00000,45111,02,0,3266078,평화동2가,0889,0007,45111,13300,1,호반리젠시빌,1,16,45111-185,84.7555,889-7,45111,9,,
"17,400",1998,2019,양지2길,00010,00000,45111,01,0,4598256,평화동2가,0567,0000,45111,13300,1,동신,1,17,45111-79,84.78,567,45111,17,,
"13,000",2001,2019,양지1길,00016,00003,45111,01,0,4598255,평화동2가,0712,0001,45111,13300,1,두산푸른솔,1,17,45111-181,84.48,712-1,45111,14,,
"9,600",2002,2019,평화로,00100,00000,45111,02,0,3266078,평화동2가,0896,0001,45111,13300,1,그린타운(2),1,18,45111-186,49.8,896-1,45111,16,,
"10,000",2002,2019,평화로,00100,00000,45111,02,0,3266078,평화동2가,0896,0001,45111,13300,1,그린타운(2),1,19,45111-186,46.2,896-1,45111,15,,
"10,900",2002,2019,평화로,00100,00000,45111,02,0,3266078,평화동2가,0896,0001,45111,13300,1,그린타운(2),1,19,45111-186,46.2,896-1,45111,19,,
"11,500",1998,2019,양지2길,00010,00000,45111,01,0,4598256,평화동2가,0567,0000,45111,13300,1,동신,1,20,45111-79,59.58,567,45111,3,,
"13,450",2002,2019,평화로,00100,00000,45111,02,0,3266078,평화동2가,0896,0001,45111,13300,1,그린타운(2),1,21,45111-186,59.92,896-1,45111,6,,
"13,000",1996,2019,소대배기로,00033,00000,45111,01,0,3266040,평화동2가,0336,0006,45111,13300,1,현대,1,22,45111-83,75.12,336-6,45111,1,,
"21,000",2004,2019,모악로,04651,00000,45111,03,0,3266089,평화동2가,0457,0004,45111,13300,1,동도미소드림,1,23,45111-203,84.977,457-4,45111,11,,
"8,500",1995,2019,모악로,04724,00000,45111,03,0,3266089,평화동2가,0292,0000,45111,13300,1,전주평화주공5단지,1,26,45111-82,58.14,292,45111,3,,
"18,400",2002,2019,평화로,00100,00000,45111,02,0,3266078,평화동2가,0896,0001,45111,13300,1,그린타운(2),1,26,45111-186,84.51,896-1,45111,1,,
"7,500",1993,2019,모악로,04705,00000,45111,03,0,3266089,평화동2가,0259,0005,45111,13300,1,삼성강남맨션,1,28,45111-78,59.98,259-5,45111,1,,
"20,500",2004,2019,모악로,04651,00000,45111,03,0,3266089,평화동2가,0457,0004,45111,13300,1,동도미소드림,1,28,45111-203,84.977,457-4,45111,16,,
"7,950",1995,2019,모악로,04724,00000,45111,03,0,3266089,평화동2가,0292,0000,45111,13300,1,전주평화주공5단지,1,29,45111-82,58.14,292,45111,7,,
"17,300",2002,2019,구이로,02094,00000,45111,02,0,3266093,평화동2가,0897,0001,45111,13300,1,그린타운(1),1,29,45111-187,84.89,897-1,45111,10,,
"7,800",1987,2019,성지산로,00062,00000,45111,01,0,3266038,삼천동1가,0585,0000,45111,13700,1,광진목화,1,1,45111-48,59.94,585,45111,4,,
"20,400",2000,2019,삼천천변1길,00045,00000,45111,01,0,4598164,삼천동1가,0289,0005,45111,13700,1,흥건삼천2차,1,1,45111-55,84.92,289-5,45111,1,,
"12,300",1998,2019,삼천천변1길,00032,00000,45111,01,0,4598164,삼천동1가,0290,0008,45111,13700,1,삼천남양아파트,1,1,45111-49,59.9625,290-8,45111,9,,
"8,200",1987,2019,성지산로,00062,00000,45111,01,0,3266038,삼천동1가,0585,0000,45111,13700,1,광진목화,1,3,45111-48,59.94,585,45111,2,,
"6,400",1991,2019,백제대로,00031,00000,45111,04,0,2266003,삼천동1가,0705,0004,45111,13700,1,신일,1,4,45111-56,59.965,705-4,45111,5,,
"19,000",2006,2019,용리로,00179,00000,45111,01,0,3266052,삼천동1가,0585,0010,45111,13700,1,세창짜임,1,4,45111-466,59.9835,585-10,45111,7,,
"15,000",1995,2019,안행5길,00011,00000,45111,01,0,4598250,삼천동1가,0740,0001,45111,13700,1,청솔금호타운,1,4,45111-67,84.643,740-1,45111,2,,
"8,500",1987,2019,성지산로,00062,00000,45111,01,0,3266038,삼천동1가,0585,0000,45111,13700,1,광진목화,1,5,45111-48,59.94,585,45111,3,,
"6,300",1985,2019,백제대로,00085,00000,45111,04,0,2266003,삼천동1가,0585,0005,45111,13700,1,쌍용1단지,1,5,45111-58,50.49,585-5,45111,5,,
"15,500",1995,2019,안행5길,00011,00000,45111,01,0,4598250,삼천동1가,0740,0001,45111,13700,1,청솔금호타운,1,6,45111-67,84.643,740-1,45111,13,,
"7,000",1991,2019,솟대로,00010,00000,45111,01,0,3266042,삼천동1가,0705,0007,45111,13700,1,우성그린,1,7,45111-63,59.69,705-7,45111,6,,
"13,000",2000,2019,장승배기로,00013,00000,45111,05,0,3266063,삼천동1가,0766,0001,45111,13700,1,뜨란채5단지,1,7,45111-192,59.39,766-1,45111,9,,
