100
100
106
109
103
103
103
103
100
103
100
100
100
100
100
103
100
103
100
100
100
94
103
100
100
103
103
100
103
100
94
103
103
106
103
103
103
103
103
100
106
100
103
103
100
100
97
91
91
94
97
100
91
97
97
94
100
100
103
100
100
100
100
100
103
103
103
100
103
103
97
109
103
103
94
100
103
100
100
103
106
100
112
106
112
112
112
115
106
115
103
112
112
118
118
115
103
106
97
100
100
106
100
106
100
103
109
103
103
106
118
112
112
115
106
112
109
112
115
118
109
112
112
109
109
112
115
112
109
112
112
112
112
109
100
100
100
109
112
109
109
106
103
106
109
97
94
94
94
97
97
97
97
97
97
97
97
109
103
106
109
103
106
106
106
109
103
109
100
103
106
112
94
100
97
97
97
100
97
97
100
106
103
103
100
100
100
103
103
103
