거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
"82,500",1994,2019,수내로,00181,00000,41135,01,0,3180039,분당동,0038,0000,41135,10100,1,샛별마을(우방),1,7,41135-21,84.99,38,41135,6,,
"75,650",1993,2019,장안로,00015,00000,41135,01,0,3180057,분당동,0066,0000,41135,10100,1,장안타운(건영),1,9,41135-32,131.55,66,41135,8,,
"58,000",1993,2019,장안로51번길,00031,00000,41135,01,0,4340382,분당동,0066,0000,41135,10100,1,장안타운(건영),1,25,41135-32,67.73,66,41135,4,,
"75,000",1993,2019,장안로41번길,00013,00000,41135,01,0,4340380,분당동,0066,0000,41135,10100,1,장안타운(건영),1,30,41135-32,162.85,66,41135,13,,
"86,500",1992,2019,백현로,00265,00000,41135,01,0,3180022,수내동,0075,0000,41135,10200,1,푸른마을(쌍용),1,5,41135-80,84.72,75,41135,5,,
"100,500",1992,2019,수내로,00174,00000,41135,02,0,3180039,수내동,0071,0000,41135,10200,1,푸른마을(벽산),1,11,41135-78,131.4,71,41135,18,,
"92,500",1993,2019,내정로166번길,00042,00000,41135,01,0,4340035,수내동,0054,0000,41135,10200,1,파크타운(삼익),1,19,41135-76,84.6,54,41135,7,,
"105,000",1992,2019,백현로,00227,00000,41135,01,0,3180022,수내동,0075,0000,41135,10200,1,푸른마을(쌍용),1,21,41135-80,163.83,75,41135,10,,
"85,500",1992,2019,수내로192번길,00025,00000,41135,01,0,4340284,수내동,0071,0000,41135,10200,1,푸른마을(벽산),1,22,41135-78,84.72,71,41135,10,,
"129,500",1993,2019,내정로166번길,00042,00000,41135,01,0,4340035,수내동,0054,0000,41135,10200,1,파크타운(삼익),1,28,41135-76,186.099,54,41135,4,,
"45,000",1992,2019,백현로,00265,00000,41135,01,0,3180022,수내동,0075,0000,41135,10200,1,푸른마을(쌍용),1,28,41135-80,59.78,75,41135,4,,
"85,000",1993,2019,수내로,00148,00000,41135,02,0,3180039,수내동,0052,0000,41135,10200,1,파크타운(서안),1,28,41135-77,84.6,52,41135,13,,
"37,000",1994,2019,백현로,00206,00000,41135,02,0,3180022,정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),1,2,41135-67,35.28,102,41135,2,,
"130,000",2003,2019,성남대로,00449,00000,41135,02,0,2000005,정자동,0028,0001,41135,10300,1,로얄팰리스,1,2,41135-70,211.19,28-1,41135,6,,
"69,500",1994,2019,느티로,00070,00000,41135,01,0,3180004,정자동,0090,0000,41135,10300,1,느티마을(4단지)(공무원),1,5,41135-54,58.19,90,41135,14,,
"136,500",2004,2019,정자일로,00248,00000,41135,01,0,3180021,정자동,0006,0000,41135,10300,1,분당파크뷰,1,5,41135-250,124.515,6,41135,14,,
"70,500",1994,2019,느티로,00070,00000,41135,01,0,3180004,정자동,0090,0000,41135,10300,1,느티마을(4단지)(공무원),1,5,41135-54,58.71,90,41135,4,,
"55,000",1995,2019,정자로,00112,00000,41135,01,0,3180058,정자동,0192,0000,41135,10300,1,정든마을(5단지)(신화),1,10,41135-63,52.44,192,41135,7,,
"38,000",1994,2019,백현로,00206,00000,41135,02,0,3180022,정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),1,10,41135-67,36,102,41135,8,,
"130,000",2003,2019,성남대로,00449,00000,41135,02,0,2000005,정자동,0028,0001,41135,10300,1,로얄팰리스,1,11,41135-70,208.87,28-1,41135,23,,
"111,500",2004,2019,정자일로,00248,00000,41135,01,0,3180021,정자동,0006,0000,41135,10300,1,분당파크뷰,1,11,41135-250,84.99,6,41135,19,,
"38,000",1994,2019,백현로,00206,00000,41135,02,0,3180022,정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),1,16,41135-67,35.28,102,41135,8,,
"128,000",2003,2019,성남대로,00449,00000,41135,02,0,2000005,정자동,0028,0001,41135,10300,1,로얄팰리스,1,16,41135-70,208.87,28-1,41135,3,,
"87,500",1995,2019,정자로,00112,00000,41135,01,0,3180058,정자동,0192,0000,41135,10300,1,정든마을(5단지)(신화),1,21,41135-63,163.55,192,41135,3,,
"130,000",2004,2019,정자일로213번길,00010,00000,41135,01,0,4340130,정자동,0012,0003,41135,10300,1,성원상떼뷰101동,1,22,41135-267,177.27,12-3,41135,14,,
"87,000",1994,2019,느티로,00070,00000,41135,01,0,3180004,정자동,0088,0000,41135,10300,1,느티마을(3단지)(공무원),1,23,41135-55,67.43,88,41135,9,,
"50,200",1994,2019,정자로,00115,00000,41135,01,0,3180058,정자동,0112,0000,41135,10300,1,한솔마을(5단지)(주공),1,23,41135-223,41.85,112,41135,12,,
"105,000",2007,2019,정자일로,00121,00000,41135,01,0,3180021,정자동,0174,0001,41135,10300,1,분당더샵스타파크,1,24,41135-422,116.7905,174-1,41135,21,,
"46,500",1995,2019,불정로,00179,00000,41135,03,0,3180030,정자동,0198,0000,41135,10300,1,정든마을(2단지)(동아),1,25,41135-62,69.055,198,41135,1,,
"41,000",1994,2019,백현로,00206,00000,41135,02,0,3180022,정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),1,25,41135-67,41.85,102,41135,14,,
"62,000",1993,2019,백현로,00234,00000,41135,02,0,3180022,정자동,0107,0000,41135,10300,1,한솔마을(3단지)(한일),1,28,41135-69,59.96,107,41135,11,,
"110,000",2004,2019,정자일로,00248,00000,41135,01,0,3180021,정자동,0006,0000,41135,10300,1,분당파크뷰,1,30,41135-250,84.99,6,41135,24,,
"48,000",1991,2019,중앙공원로,00017,00000,41135,01,0,3180049,서현동,0091,0000,41135,10500,1,시범한양,1,3,41135-103,35.1,91,41135,10,,
"70,000",1994,2019,불정로,00362,00000,41135,04,0,3180030,서현동,0308,0000,41135,10500,1,효자촌(화성),1,14,41135-112,84.696,308,41135,5,,
"102,500",1991,2019,중앙공원로,00020,00000,41135,01,0,3180049,서현동,0092,0000,41135,10500,1,시범현대,1,15,41135-99,129.73,92,41135,1,,
"55,000",1994,2019,불정로,00362,00000,41135,04,0,3180030,서현동,0308,0000,41135,10500,1,효자촌(화성),1,17,41135-112,70.686,308,41135,22,,
"120,000",1991,2019,중앙공원로,00017,00000,41135,01,0,3180049,서현동,0091,0000,41135,10500,1,시범한양,1,21,41135-103,220.83,91,41135,4,,
"63,000",1991,2019,중앙공원로,00020,00000,41135,01,0,3180049,서현동,0092,0000,41135,10500,1,시범현대,1,23,41135-99,59.55,92,41135,1,,
"114,000",1991,2019,중앙공원로,00017,00000,41135,01,0,3180049,서현동,0091,0000,41135,10500,1,시범한양,1,23,41135-103,134.87,91,41135,4,,
"81,500",1992,2019,돌마로486번길,00007,00000,41135,01,0,4340062,서현동,0291,0000,41135,10500,1,효자촌(동아),1,24,41135-106,84.72,291,41135,7,,
"60,000",1992,2019,분당로201번길,00017,00000,41135,01,0,4340154,서현동,0299,0000,41135,10500,1,효자촌(현대),1,25,41135-111,59.82,299,41135,9,,
"98,000",1991,2019,중앙공원로,00053,00000,41135,01,0,3180049,서현동,0087,0000,41135,10500,1,시범한신,1,30,41135-102,84.69,87,41135,9,,
"68,000",1993,2019,양현로,00138,00000,41135,02,0,3180042,이매동,0111,0000,41135,10600,1,이매촌(진흥),1,3,41135-95,59.58,111,41135,12,,
"69,500",1992,2019,판교로,00430,00000,41135,01,0,3180051,이매동,0132,0000,41135,10600,1,아름마을(한성),1,5,41135-87,59.46,132,41135,2,,
"104,000",1993,2019,탄천로,00059,00000,41135,01,0,3180050,이매동,0140,0000,41135,10600,1,아름마을(풍림),1,7,41135-86,134.22,140,41135,7,,
"105,000",1992,2019,양현로94번길,00028,00000,41135,01,0,4340315,이매동,0117,0000,41135,10600,1,이매촌(동신3),1,11,41135-222,117.12,117,41135,10,,
"82,000",1992,2019,판교로,00430,00000,41135,01,0,3180051,이매동,0132,0000,41135,10600,1,아름마을(태영),1,16,41135-85,101.85,132,41135,3,,
"91,000",1992,2019,양현로94번길,00029,00000,41135,01,0,4340315,이매동,0123,0000,41135,10600,1,이매촌(청구),1,16,41135-96,84.99,123,41135,5,,
"63,000",1992,2019,판교로,00430,00000,41135,01,0,3180051,이매동,0132,0000,41135,10600,1,아름마을(태영),1,17,41135-85,101.85,132,41135,16,,
"90,000",2003,2019,야탑로,00125,00000,41135,01,0,3180041,야탑동,0391,0000,41135,10700,1,현대I-PARK,1,8,41135-238,146.8267,391,41135,4,,
"51,000",1994,2019,판교로,00627,00000,41135,00,0,3180051,야탑동,0163,0000,41135,10700,1,목련마을(한신),1,10,41135-128,78.9,163,41135,4,,
"97,000",2003,2019,야탑로,00125,00000,41135,01,0,3180041,야탑동,0391,0000,41135,10700,1,현대I-PARK,1,10,41135-238,146.8267,391,41135,10,,
"32,500",1993,2019,장미로,00193,00000,41135,01,0,3180048,야탑동,0211,0000,41135,10700,1,매화마을(주공4),1,13,41135-249,35.28,211,41135,8,,
"49,000",1995,2019,장미로,00139,00000,41135,01,0,3180048,야탑동,0215,0000,41135,10700,1,매화마을공무원2,1,17,41135-120,58.71,215,41135,8,,
"40,000",1993,2019,장미로,00101,00000,41135,01,0,3180048,야탑동,0334,0000,41135,10700,1,장미마을(현대),1,21,41135-139,41.76,334,41135,3,,
"39,000",1993,2019,양현로,00537,00000,41135,03,0,3180042,야탑동,0205,0000,41135,10700,1,매화마을(주공3),1,25,41135-117,41.85,205,41135,6,,
"88,000",1993,2019,양현로,00254,00000,41135,03,0,3180042,야탑동,0530,0000,41135,10700,1,탑마을(진덕),1,29,41135-148,131.4,530,41135,7,,
"110,000",2003,2019,야탑로,00125,00000,41135,01,0,3180041,야탑동,0391,0000,41135,10700,1,현대I-PARK,1,29,41135-238,177.7238,391,41135,12,,
"110,000",2009,2019,서판교로,00029,00000,41135,01,0,3180044,판교동,0585,0000,41135,10800,1,판교원마을9단지(한림풀에버),1,23,41135-444,84.9907,585,41135,16,,
"75,000",2009,2019,판교원로,00237,00000,41135,01,0,3180052,판교동,0637,0000,41135,10800,1,판교원마을7단지(모아미래도),1,31,41135-439,56.555,637,41135,8,,
"87,000",2009,2019,동판교로,00275,00000,41135,01,0,3178016,삼평동,0705,0000,41135,10900,1,봇들마을1단지(판교신미주),1,29,41135-440,82.794,705,41135,1,,
"168,400",2015,2019,대왕판교로606번길,00010,00000,41135,00,,4340053,백현동,0531,0000,41135,11000,1,판교알파리움1단지,1,5,41135-529,123.339,531,41135,5,,
"166,000",2015,2019,판교역로,00145,00000,41135,02,,3179025,백현동,0530,0000,41135,11000,1,판교알파리움2단지,1,16,41135-528,129.477,530,41135,15,,
"168,000",2015,2019,대왕판교로606번길,00010,00000,41135,00,,4340053,백현동,0531,0000,41135,11000,1,판교알파리움1단지,1,16,41135-529,123.436,531,41135,18,,
"78,500",1995,2019,정자일로,00046,00000,41135,02,0,3180021,금곡동,0180,0000,41135,11100,1,청솔마을(유천),1,6,41135-157,84.6,180,41135,8,,
"40,500",1995,2019,미금로,00216,00000,41135,01,0,3180016,금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),1,21,41135-158,36.54,133,41135,7,,
"71,000",1995,2019,정자일로,00072,00000,41135,02,0,3180021,금곡동,0181,0000,41135,11100,1,청솔마을(한라),1,21,41135-159,69.12,181,41135,13,,
"95,000",2003,2019,정자일로,00055,00000,41135,02,0,3180021,금곡동,0192,0000,41135,11100,1,두산위브트레지움,1,31,41135-235,147.6,192,41135,4,,
"48,500",1995,2019,무지개로,00144,00000,41135,01,0,3180014,구미동,0221,0000,41135,11400,1,무지개(5단지)(청구),1,2,41135-188,58.49,221,41135,7,,
"96,500",1995,2019,미금로,00177,00000,41135,02,0,3180016,구미동,0066,0000,41135,11400,1,까치마을(3단지)(신원),1,12,41135-165,130.83,66,41135,13,,
"38,000",1995,2019,미금일로,00021,00000,41135,03,0,3180061,구미동,0110,0000,41135,11400,1,하얀마을(5단지)(주공),1,14,41135-207,35.28,110,41135,7,,
"50,000",1995,2019,미금로,00066,00000,41135,02,0,3180016,구미동,0220,0000,41135,11400,1,무지개(4단지)(주공),1,14,41135-220,59.98,220,41135,24,,
"65,000",1995,2019,무지개로,00144,00000,41135,01,0,3180014,구미동,0221,0000,41135,11400,1,무지개(5단지)(청구),1,16,41135-188,85,221,41135,4,,
"47,500",1995,2019,미금로,00184,00000,41135,02,0,3180016,구미동,0077,0000,41135,11400,1,까치마을(1단지)(대우롯데선경),1,19,41135-232,51.32,77,41135,3,,
"92,500",2009,2019,산운로,00097,00000,41135,01,0,3180031,운중동,0989,0000,41135,11500,1,산운마을5단지(한성필하우스),1,20,41135-438,84.8055,989,41135,3,,
"96,000",2009,2019,판교원로82번길,00060,00000,41135,01,0,4340480,운중동,0916,0000,41135,11500,1,산운마을14단지(경남아너스빌),1,24,41135-456,101.25,916,41135,10,,
"72,000",1992,2019,분당로,00190,00000,41135,01,0,3180026,분당동,0034,0000,41135,10100,1,샛별마을(라이프),2,16,41135-19,89.8,34,41135,12,,
"58,500",1992,2019,수내로,00201,00000,41135,01,0,3180039,분당동,0039,0000,41135,10100,1,샛별마을(삼부),2,28,41135-20,59.82,39,41135,3,,
"46,000",1992,2019,내정로165번길,00035,00000,41135,01,0,4340034,수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),2,1,41135-73,42.56,24,41135,9,,
"107,000",1993,2019,수내로,00148,00000,41135,02,0,3180039,수내동,0052,0000,41135,10200,1,파크타운(서안),2,14,41135-77,131.49,52,41135,7,,
"100,000",1992,2019,수내로,00206,00000,41135,02,0,3180039,수내동,0073,0000,41135,10200,1,푸른마을(신성),2,16,41135-79,131.4,73,41135,12,,
"145,000",1992,2019,내정로,00185,00000,41135,01,0,3180003,수내동,0036,0000,41135,10200,1,양지마을(2단지)(청구),2,22,41135-72,173.965,36,41135,10,,
"145,000",1992,2019,내정로,00185,00000,41135,01,0,3180003,수내동,0036,0000,41135,10200,1,양지마을(2단지)(청구),2,22,41135-72,173.965,36,41135,17,,
"115,500",1992,2019,수내로,00074,00000,41135,02,0,3180039,수내동,0034,0000,41135,10200,1,양지마을(금호1),2,25,41135-71,164.25,34,41135,11,,
"115,000",2003,2019,정자일로213번길,00019,00000,41135,01,0,4340130,정자동,0010,0001,41135,10300,1,현대I-PARK2,2,1,41135-239,162.01,10-1,41135,17,,
"119,500",2004,2019,정자일로213번길,00010,00000,41135,01,0,4340130,정자동,0012,0003,41135,10300,1,성원상떼뷰101동,2,2,41135-267,158.74,12-3,41135,6,,
"127,000",2003,2019,정자일로213번길,00005,00000,41135,01,0,4340130,정자동,0011,0000,41135,10300,1,현대I-PARK3,2,12,41135-240,171.39,11,41135,22,,
"71,500",1994,2019,느티로,00070,00000,41135,01,0,3180004,정자동,0090,0000,41135,10300,1,느티마을(4단지)(공무원),2,13,41135-54,58.71,90,41135,10,,
"72,500",1994,2019,느티로,00070,00000,41135,01,0,3180004,정자동,0088,0000,41135,10300,1,느티마을(3단지)(공무원),2,16,41135-55,58.71,88,41135,2,,
"87,000",1994,2019,황새울로,00054,00000,41135,00,,3180053,정자동,0121,0000,41135,10300,1,상록마을(우성)1,2,16,41135-60,69.12,121,41135,7,,
"115,000",1995,2019,내정로,00024,00000,41135,02,0,3180003,정자동,0191,0000,41135,10300,1,정든마을(6단지)(한진),2,20,41135-65,134.97,191,41135,12,,
"129,000",2003,2019,정자일로,00100,00000,41135,01,0,3180021,정자동,0180,0000,41135,10300,1,미켈란쉐르빌,2,20,41135-241,165.25,180,41135,16,,
"117,000",2003,2019,정자일로213번길,00019,00000,41135,01,0,4340130,정자동,0010,0001,41135,10300,1,현대I-PARK2,2,20,41135-239,145.46,10-1,41135,16,,
"75,000",1995,2019,정자일로,00080,00000,41135,01,0,3180021,정자동,0181,0000,41135,10300,1,상록마을(보성),2,21,41135-59,84.97,181,41135,4,,
"59,700",1995,2019,정자로,00112,00000,41135,01,0,3180058,정자동,0192,0000,41135,10300,1,정든마을(5단지)(신화),2,22,41135-63,69.93,192,41135,2,,
"136,500",2004,2019,정자일로,00248,00000,41135,01,0,3180021,정자동,0006,0000,41135,10300,1,분당파크뷰,2,22,41135-250,124.515,6,41135,27,,
"33,000",1994,2019,백현로,00206,00000,41135,02,0,3180022,정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),2,22,41135-67,35.28,102,41135,2,,
"64,300",1994,2019,정자로,00115,00000,41135,01,0,3180058,정자동,0112,0000,41135,10300,1,한솔마을(5단지)(주공),2,27,41135-223,74.91,112,41135,1,,
"57,000",1994,2019,내정로,00010,00000,41135,02,0,3180003,정자동,0194,0000,41135,10300,1,정든마을(7단지)(한진),2,27,41135-228,49.5,194,41135,4,,
"49,000",1992,2019,불정로,00397,00000,41135,04,0,3180030,서현동,0292,0000,41135,10500,1,효자촌(임광),2,1,41135-110,59.73,292,41135,2,,
"73,000",1992,2019,분당로201번길,00017,00000,41135,01,0,4340154,서현동,0299,0000,41135,10500,1,효자촌(현대),2,1,41135-111,84.6,299,41135,7,,
"80,500",1992,2019,불정로,00397,00000,41135,04,0,3180030,서현동,0292,0000,41135,10500,1,효자촌(임광),2,1,41135-110,129.88,292,41135,11,,
"72,000",1992,2019,분당로201번길,00017,00000,41135,01,0,4340154,서현동,0299,0000,41135,10500,1,효자촌(현대),2,16,41135-111,84.6,299,41135,12,,
"70,000",1992,2019,돌마로486번길,00007,00000,41135,01,0,4340062,서현동,0291,0000,41135,10500,1,효자촌(동아),2,25,41135-106,84.72,291,41135,6,,
"86,000",1992,2019,분당로201번길,00017,00000,41135,01,0,4340154,서현동,0299,0000,41135,10500,1,효자촌(현대),2,25,41135-111,128.04,299,41135,5,,
"58,800",1992,2019,서현로,00181,00000,41135,03,0,3180034,이매동,0124,0000,41135,10600,1,이매촌(한신),2,16,41135-97,50.1,124,41135,7,,
"81,000",1992,2019,탄천로,00095,00000,41135,01,0,3180050,이매동,0133,0000,41135,10600,1,아름마을(삼호),2,18,41135-83,84.84,133,41135,10,,
"88,000",1992,2019,탄천로,00095,00000,41135,01,0,3180050,이매동,0133,0000,41135,10600,1,아름마을(삼호),2,25,41135-83,101.82,133,41135,17,,
"39,000",1993,2019,매화로,00012,00000,41135,01,0,3180012,야탑동,0518,0000,41135,10700,1,탑마을(주공),2,2,41135-147,35.28,518,41135,9,,
"93,000",1992,2019,판교로,00421,00000,41135,02,0,3180051,야탑동,0535,0000,41135,10700,1,탑마을(대우),2,8,41135-143,163.89,535,41135,11,,
"48,000",1995,2019,장미로,00139,00000,41135,01,0,3180048,야탑동,0215,0000,41135,10700,1,매화마을공무원2,2,14,41135-120,58.71,215,41135,5,,
"85,000",1993,2019,양현로,00254,00000,41135,03,0,3180042,야탑동,0530,0000,41135,10700,1,탑마을(진덕),2,14,41135-148,131.4,530,41135,11,,
"74,500",1993,2019,장미로,00101,00000,41135,01,0,3180048,야탑동,0334,0000,41135,10700,1,장미마을(현대),2,15,41135-139,84.79,334,41135,12,,
"78,000",1993,2019,장미로,00101,00000,41135,01,0,3180048,야탑동,0334,0000,41135,10700,1,장미마을(현대),2,16,41135-139,133.448,334,41135,1,,
"95,000",1993,2019,양현로,00272,00000,41135,03,0,3180042,야탑동,0511,0000,41135,10700,1,탑마을(기산)1,2,16,41135-142,131.4,511,41135,10,,
"34,500",1995,2019,판교로,00669,00000,41135,00,0,3180051,야탑동,0156,0000,41135,10700,1,목련마을(영남),2,22,41135-127,53.6,156,41135,2,,
"163,000",2009,2019,서판교로,00147,00000,41135,01,0,3180044,판교동,0513,0000,41135,10800,1,판교원마을11단지(힐스테이트),2,7,41135-448,180.64,513,41135,15,,
"90,000",2009,2019,판교원로,00237,00000,41135,01,0,3180052,판교동,0637,0000,41135,10800,1,판교원마을7단지(모아미래도),2,9,41135-439,81.412,637,41135,8,,
"75,000",2009,2019,판교원로,00237,00000,41135,01,0,3180052,판교동,0637,0000,41135,10800,1,판교원마을7단지(모아미래도),2,9,41135-439,56.592,637,41135,10,,
"90,000",2009,2019,판교원로,00237,00000,41135,01,0,3180052,판교동,0637,0000,41135,10800,1,판교원마을7단지(모아미래도),2,9,41135-439,80.21,637,41135,3,,
"75,500",2009,2019,판교원로,00237,00000,41135,01,0,3180052,판교동,0637,0000,41135,10800,1,판교원마을7단지(모아미래도),2,19,41135-439,56.555,637,41135,10,,
"108,500",2009,2019,서판교로,00029,00000,41135,01,0,3180044,판교동,0585,0000,41135,10800,1,판교원마을9단지(한림풀에버),2,26,41135-444,84.9505,585,41135,8,,
"137,500",2009,2019,동판교로,00156,00000,41135,01,0,3178016,삼평동,0744,0000,41135,10900,1,봇들마을9단지(금호어울림),2,13,41135-455,101,744,41135,17,,
"99,250",2009,2019,판교로,00393,00000,41135,04,0,3180051,삼평동,0717,0000,41135,10900,1,봇들마을2단지(이지더원),2,16,41135-441,84.2822,717,41135,9,,
"160,000",2015,2019,대왕판교로606번길,00010,00000,41135,00,,4340053,백현동,0531,0000,41135,11000,1,판교알파리움1단지,2,25,41135-529,123.436,531,41135,8,,
"80,000",1995,2019,정자일로,00046,00000,41135,02,0,3180021,금곡동,0180,0000,41135,11100,1,청솔마을(유천),2,1,41135-157,84.6,180,41135,17,,
"71,000",1995,2019,정자일로,00072,00000,41135,02,0,3180021,금곡동,0181,0000,41135,11100,1,청솔마을(한라),2,1,41135-159,69.12,181,41135,9,,
"40,000",1995,2019,미금로,00216,00000,41135,01,0,3180016,금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),2,9,41135-158,36.54,133,41135,6,,
"40,000",1995,2019,정자일로,00046,00000,41135,02,0,3180021,금곡동,0180,0000,41135,11100,1,청솔마을(유천),2,11,41135-157,40.5,180,41135,9,,
"39,000",1995,2019,미금로,00216,00000,41135,01,0,3180016,금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),2,11,41135-158,36.54,133,41135,4,,
"95,000",1995,2019,금곡로,00233,00000,41135,02,0,3180054,금곡동,0132,0000,41135,11100,1,청솔마을(동아),2,14,41135-153,135,132,41135,9,,
"40,000",1995,2019,미금로,00216,00000,41135,01,0,3180016,금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),2,26,41135-158,36.54,133,41135,7,,
"40,000",1995,2019,미금로,00216,00000,41135,01,0,3180016,금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),2,27,41135-158,36.54,133,41135,4,,
"40,000",1996,2019,미금로,00063,00000,41135,02,0,3180016,구미동,0201,0000,41135,11400,1,무지개(3단지)(건영),2,1,41135-178,53.83,201,41135,7,,
"57,000",1995,2019,미금일로,00022,00000,41135,03,0,3180061,구미동,0088,0000,41135,11400,1,까치마을(2단지)(주공),2,11,41135-167,58.14,88,41135,6,,
"89,000",1995,2019,미금로,00177,00000,41135,02,0,3180016,구미동,0066,0000,41135,11400,1,까치마을(3단지)(신원),2,13,41135-165,130.83,66,41135,12,,
"67,000",1995,2019,구미로144번길,00008,00000,41135,01,0,4340006,구미동,0240,0000,41135,11400,1,무지개(9단지)(동아),2,14,41135-181,101.97,240,41135,10,,
"48,000",1995,2019,무지개로,00144,00000,41135,01,0,3180014,구미동,0221,0000,41135,11400,1,무지개(5단지)(청구),2,15,41135-188,58.49,221,41135,6,,
"47,500",1995,2019,무지개로,00144,00000,41135,01,0,3180014,구미동,0221,0000,41135,11400,1,무지개(5단지)(청구),2,18,41135-188,58.49,221,41135,6,,
"50,000",1996,2019,미금로,00063,00000,41135,02,0,3180016,구미동,0201,0000,41135,11400,1,무지개(3단지)(신한),2,20,41135-184,69.72,201,41135,4,,
"66,000",1995,2019,무지개로,00144,00000,41135,01,0,3180014,구미동,0221,0000,41135,11400,1,무지개(5단지)(청구),2,20,41135-188,85,221,41135,10,,
"40,000",1996,2019,미금로,00063,00000,41135,02,0,3180016,구미동,0201,0000,41135,11400,1,무지개(3단지)(신한),2,25,41135-184,53.46,201,41135,13,,
"66,800",1995,2019,무지개로,00144,00000,41135,01,0,3180014,구미동,0221,0000,41135,11400,1,무지개(5단지)(청구),2,25,41135-188,85,221,41135,6,,
"62,000",1996,2019,미금로,00063,00000,41135,02,0,3180016,구미동,0201,0000,41135,11400,1,무지개(3단지)(신한),2,26,41135-184,84.768,201,41135,9,,
"79,000",1992,2019,분당로,00190,00000,41135,01,0,3180026,분당동,0034,0000,41135,10100,1,샛별마을(라이프),3,19,41135-19,126.415,34,41135,4,,
"30,000",1993,2019,장안로51번길,00031,00000,41135,01,0,4340382,분당동,0066,0000,41135,10100,1,장안타운(건영),3,28,41135-32,53.72,66,41135,4,,
"89,000",1992,2019,수내로,00206,00000,41135,02,0,3180039,수내동,0071,0000,41135,10200,1,푸른마을(벽산),3,7,41135-78,101.82,71,41135,13,,
"115,000",1992,2019,내정로,00185,00000,41135,01,0,3180003,수내동,0036,0000,41135,10200,1,양지마을(2단지)(청구),3,9,41135-72,134.8,36,41135,14,,
"103,500",1993,2019,내정로,00186,00000,41135,01,0,3180003,수내동,0051,0000,41135,10200,1,파크타운(대림),3,14,41135-74,101.91,51,41135,10,,
"120,000",1992,2019,수내로,00074,00000,41135,02,0,3180039,수내동,0034,0000,41135,10200,1,양지마을(금호1),3,16,41135-71,164.25,34,41135,16,,
"123,000",1992,2019,수내로,00074,00000,41135,02,0,3180039,수내동,0034,0000,41135,10200,1,양지마을(금호1),3,16,41135-71,164.25,34,41135,22,,
"125,000",1993,2019,내정로,00186,00000,41135,01,0,3180003,수내동,0051,0000,41135,10200,1,파크타운(대림),3,18,41135-74,131.49,51,41135,7,,
"105,000",1992,2019,내정로,00151,00000,41135,01,0,3180003,수내동,0027,0000,41135,10200,1,양지마을(3단지)(금호),3,18,41135-247,134.48,27,41135,11,,
"55,000",1992,2019,백현로,00265,00000,41135,01,0,3180022,수내동,0075,0000,41135,10200,1,푸른마을(쌍용),3,20,41135-80,59.78,75,41135,2,,
"105,000",1993,2019,내정로166번길,00042,00000,41135,01,0,4340035,수내동,0054,0000,41135,10200,1,파크타운(삼익),3,23,41135-76,131.49,54,41135,15,,
"103,750",1993,2019,내정로,00152,00000,41135,01,0,3180003,수내동,0055,0000,41135,10200,1,파크타운(롯데),3,26,41135-75,131.49,55,41135,4,,
"96,500",1992,2019,내정로,00185,00000,41135,01,0,3180003,수내동,0036,0000,41135,10200,1,양지마을(2단지)(청구),3,30,41135-72,84.99,36,41135,10,,
"99,000",1993,2019,내정로166번길,00042,00000,41135,01,0,4340035,수내동,0054,0000,41135,10200,1,파크타운(삼익),3,30,41135-76,101.835,54,41135,6,,
"112,000",1993,2019,내정로166번길,00042,00000,41135,01,0,4340035,수내동,0054,0000,41135,10200,1,파크타운(삼익),3,30,41135-76,131.49,54,41135,8,,
"119,000",2003,2019,정자일로,00100,00000,41135,01,0,3180021,정자동,0180,0000,41135,10300,1,미켈란쉐르빌,3,6,41135-241,150.91,180,41135,24,,
"154,000",2004,2019,정자일로,00248,00000,41135,01,0,3180021,정자동,0006,0000,41135,10300,1,분당파크뷰,3,6,41135-250,139.68,6,41135,25,,
"50,000",1994,2019,정자로,00115,00000,41135,01,0,3180058,정자동,0112,0000,41135,10300,1,한솔마을(5단지)(주공),3,8,41135-223,51.66,112,41135,9,,
"39,500",1994,2019,백현로,00206,00000,41135,02,0,3180022,정자동,0102,0000,41135,10300,1,한솔마을(4단지)(주공),3,12,41135-67,41.85,102,41135,10,,
"39,800",1995,2019,내정로,00054,00000,41135,02,0,3180003,정자동,0117,0000,41135,10300,1,한솔마을(6단지)(주공),3,12,41135-224,37.67,117,41135,4,,
"38,200",1994,2019,정자로,00115,00000,41135,01,0,3180058,정자동,0112,0000,41135,10300,1,한솔마을(5단지)(주공),3,12,41135-223,41.85,112,41135,8,,
