거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부
"9,500",1995,2019,태진로,00101,00000,45113,01,0,3266076,진북동,0416,0000,45113,10200,1,우성,1,3,45113-117,59.78,416,45113,1,,
"12,500",1995,2019,태진로,00101,00000,45113,01,0,3266076,진북동,0416,0000,45113,10200,1,우성,1,8,45113-117,59.78,416,45113,13,,
"19,000",1995,2019,진북로,00015,00000,45113,01,0,3267063,진북동,1034,0001,45113,10200,1,동국해성,1,14,45113-115,134.89,1034-1,45113,1,,
"13,500",1991,2019,숲정이5길,00077,00000,45113,01,0,4601267,진북동,1166,0001,45113,10200,1,거성고속맨션2차,1,20,45113-114,122.04,1166-1,45113,2,,
"16,000",1995,2019,진북로,00015,00000,45113,01,0,3267063,진북동,1034,0001,45113,10200,1,동국해성,1,21,45113-115,84.97,1034-1,45113,12,,
"19,400",1995,2019,태진로,00101,00000,45113,01,0,3266076,진북동,0416,0000,45113,10200,1,우성,1,26,45113-117,101.86,416,45113,1,,
"12,000",1995,2019,태진로,00101,00000,45113,01,0,3266076,진북동,0416,0000,45113,10200,1,우성,1,30,45113-117,59.78,416,45113,14,,
"17,000",1995,2019,태진로,00101,00000,45113,01,0,3266076,진북동,0416,0000,45113,10200,1,우성,1,31,45113-117,134.34,416,45113,19,,
"25,000",2006,2019,안덕원로,00251,00000,45113,02,0,3267044,인후동1가,1029,0000,45113,10300,1,인후동한신휴플러스,1,2,45113-598,84.973,1029,45113,17,,
"19,500",2004,2019,심방죽로,00016,00000,45113,01,0,3267042,인후동1가,0574,0000,45113,10300,1,인후동 선변(101동),1,3,45113-141,84.4808,574,45113,12,,
"17,500",2003,2019,무삼지로,00010,00000,45113,01,0,3267022,인후동1가,0918,0001,45113,10300,1,아중마을부영(6차),1,4,45113-145,84.8246,918-1,45113,14,,
"20,500",2008,2019,안덕원로,00325,00000,45113,02,0,3267044,인후동1가,0541,0000,45113,10300,1,인후송정써미트,1,4,45113-621,84.5706,541,45113,1,,
"14,500",1999,2019,한배미로,00005,00000,45113,01,0,3267075,인후동1가,0951,0001,45113,10300,1,아중마을아남,1,5,45113-11,84.92,951-1,45113,1,,
"25,500",2006,2019,안덕원로,00251,00000,45113,02,0,3267044,인후동1가,1029,0000,45113,10300,1,인후동한신휴플러스,1,5,45113-598,84.761,1029,45113,7,,
"19,300",1998,2019,석소로,00055,00000,45113,01,0,3267031,인후동1가,0858,0002,45113,10300,1,아중현대,1,5,45113-14,99.935,858-2,45113,4,,
"19,300",1998,2019,석소로,00055,00000,45113,01,0,3267031,인후동1가,0858,0002,45113,10300,1,아중현대,1,5,45113-14,84.96,858-2,45113,7,,
"13,700",1988,2019,팽나무1길,00019,00000,45113,01,0,4601467,인후동1가,0594,0001,45113,10300,1,인후궁전,1,7,45113-2,115.12,594-1,45113,4,,
"9,000",1999,2019,아중로,00180,00000,45113,01,0,3266047,인후동1가,0951,0003,45113,10300,1,아중마을부영(3차),1,7,45113-146,49.9514,951-3,45113,8,,
"13,000",2000,2019,아중로,00170,00000,45113,01,0,3266047,인후동1가,0951,0002,45113,10300,1,아중마을제일,1,7,45113-12,59.6206,951-2,45113,12,,
"26,940",2008,2019,안덕원로,00325,00000,45113,02,0,3267044,인후동1가,0541,0000,45113,10300,1,인후송정써미트,1,8,45113-621,115.7074,541,45113,7,,
"8,700",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,9,45113-144,59.933,890-1,45113,2,,
"26,500",2008,2019,안덕원로,00325,00000,45113,02,0,3267044,인후동1가,0541,0000,45113,10300,1,인후송정써미트,1,9,45113-621,115.0066,541,45113,4,,
"9,200",1999,2019,아중로,00180,00000,45113,01,0,3266047,인후동1가,0951,0003,45113,10300,1,아중마을부영(3차),1,9,45113-146,49.9514,951-3,45113,8,,
"17,100",1998,2019,석소로,00077,00000,45113,01,0,3267031,인후동1가,0858,0001,45113,10300,1,아중1차대우,1,10,45113-10,84.84,858-1,45113,5,,
"13,000",1990,2019,안골4길,00015,00000,45113,01,0,4601313,인후동1가,0751,0000,45113,10300,1,현대(2차),1,10,45113-18,84.49,751,45113,9,,
"9,950",1999,2019,진버들3길,00010,00000,45113,01,0,4601432,인후동1가,0802,0001,45113,10300,1,진버들마을부영(1차),1,11,45113-143,49.83,802-1,45113,9,,
"8,000",1999,2019,한배미로,00033,00000,45113,01,0,3267075,인후동1가,0951,0007,45113,10300,1,아중마을부영(5차),1,11,45113-147,49.9514,951-7,45113,2,,
"12,000",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,13,45113-144,59.933,890-1,45113,15,,
"16,000",1999,2019,한배미로,00005,00000,45113,01,0,3267075,인후동1가,0951,0001,45113,10300,1,아중마을아남,1,14,45113-11,84.92,951-1,45113,7,,
"11,000",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,14,45113-144,59.933,890-1,45113,10,,
"9,000",1999,2019,진버들3길,00010,00000,45113,01,0,4601432,인후동1가,0802,0001,45113,10300,1,진버들마을부영(1차),1,14,45113-143,49.83,802-1,45113,14,,
"16,400",1998,2019,석소로,00077,00000,45113,01,0,3267031,인후동1가,0858,0001,45113,10300,1,아중1차대우,1,15,45113-10,84.71,858-1,45113,6,,
"33,500",2006,2019,안덕원로,00251,00000,45113,02,0,3267044,인후동1가,1029,0000,45113,10300,1,인후동한신휴플러스,1,15,45113-598,114.805,1029,45113,16,,
"9,000",1999,2019,한배미로,00033,00000,45113,01,0,3267075,인후동1가,0951,0007,45113,10300,1,아중마을부영(5차),1,15,45113-147,59.472,951-7,45113,4,,
"9,250",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,16,45113-144,49.83,890-1,45113,10,,
"17,000",1998,2019,석소로,00055,00000,45113,01,0,3267031,인후동1가,0858,0002,45113,10300,1,아중현대,1,17,45113-14,84.96,858-2,45113,14,,
"18,800",2007,2019,견훤로,00333,00000,45113,01,0,3266009,인후동1가,1033,0000,45113,10300,1,두산위브,1,17,45113-603,59.9,1033,45113,21,,
"8,500",1999,2019,한배미로,00033,00000,45113,01,0,3267075,인후동1가,0951,0007,45113,10300,1,아중마을부영(5차),1,17,45113-147,49.9514,951-7,45113,7,,
"11,000",1999,2019,아중로,00180,00000,45113,01,0,3266047,인후동1가,0951,0003,45113,10300,1,아중마을부영(3차),1,17,45113-146,59.472,951-3,45113,8,,
"9,300",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,17,45113-144,49.83,890-1,45113,12,,
"21,500",1998,2019,석소로,00055,00000,45113,01,0,3267031,인후동1가,0858,0002,45113,10300,1,아중현대,1,17,45113-14,99.91,858-2,45113,3,,
"10,500",1999,2019,아중로,00180,00000,45113,01,0,3266047,인후동1가,0951,0003,45113,10300,1,아중마을부영(3차),1,18,45113-146,59.472,951-3,45113,15,,
"25,200",2006,2019,안덕원로,00251,00000,45113,02,0,3267044,인후동1가,1029,0000,45113,10300,1,인후동한신휴플러스,1,18,45113-598,84.973,1029,45113,11,,
"9,500",1999,2019,한배미로,00033,00000,45113,01,0,3267075,인후동1가,0951,0007,45113,10300,1,아중마을부영(5차),1,18,45113-147,59.472,951-7,45113,6,,
"12,800",2000,2019,아중로,00170,00000,45113,01,0,3266047,인후동1가,0951,0002,45113,10300,1,아중마을제일,1,19,45113-12,59.6206,951-2,45113,12,,
"9,700",1999,2019,아중로,00180,00000,45113,01,0,3266047,인후동1가,0951,0003,45113,10300,1,아중마을부영(3차),1,19,45113-146,59.472,951-3,45113,9,,
"13,000",1990,2019,안덕원로,00311,00000,45113,02,0,3267044,인후동1가,0500,0001,45113,10300,1,삼호,1,21,45113-7,84.96,500-1,45113,11,,
"10,100",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,21,45113-144,59.933,890-1,45113,10,,
"12,500",2001,2019,진버들2길,00014,00000,45113,01,0,4601431,인후동1가,0458,0000,45113,10300,1,안고을우성,1,21,45113-140,79.0288,458,45113,3,,
"20,100",1998,2019,석소로,00055,00000,45113,01,0,3267031,인후동1가,0858,0002,45113,10300,1,아중현대,1,21,45113-14,99.935,858-2,45113,14,,
"11,000",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,22,45113-144,49.83,890-1,45113,7,,
"9,500",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,22,45113-144,59.933,890-1,45113,15,,
"13,000",2000,2019,아중로,00170,00000,45113,01,0,3266047,인후동1가,0951,0002,45113,10300,1,아중마을제일,1,23,45113-12,59.6206,951-2,45113,1,,
"8,000",1999,2019,아중로,00180,00000,45113,01,0,3266047,인후동1가,0951,0003,45113,10300,1,아중마을부영(3차),1,23,45113-146,49.9514,951-3,45113,11,,
"9,500",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,23,45113-144,59.933,890-1,45113,14,,
"9,500",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,23,45113-144,59.933,890-1,45113,13,,
"8,400",2001,2019,진버들2길,00014,00000,45113,01,0,4601431,인후동1가,0458,0000,45113,10300,1,안고을우성,1,24,45113-140,57.0652,458,45113,2,,
"8,600",1999,2019,아중로,00180,00000,45113,01,0,3266047,인후동1가,0951,0003,45113,10300,1,아중마을부영(3차),1,24,45113-146,49.9514,951-3,45113,3,,
"9,500",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,24,45113-144,59.933,890-1,45113,12,,
"12,000",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,24,45113-144,59.933,890-1,45113,6,,
"9,700",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,24,45113-144,59.933,890-1,45113,14,,
"17,300",1998,2019,석소로,00055,00000,45113,01,0,3267031,인후동1가,0858,0002,45113,10300,1,아중현대,1,26,45113-14,84.96,858-2,45113,14,,
"14,800",2003,2019,무삼지로,00010,00000,45113,01,0,3267022,인후동1가,0918,0001,45113,10300,1,아중마을부영(6차),1,26,45113-145,59.987,918-1,45113,6,,
"10,900",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,26,45113-144,49.83,890-1,45113,14,,
"17,650",1998,2019,석소로,00055,00000,45113,01,0,3267031,인후동1가,0858,0002,45113,10300,1,아중현대,1,26,45113-14,84.96,858-2,45113,11,,
"19,500",1998,2019,석소로,00055,00000,45113,01,0,3267031,인후동1가,0858,0002,45113,10300,1,아중현대,1,28,45113-14,99.935,858-2,45113,5,,
"9,000",1999,2019,아중로,00180,00000,45113,01,0,3266047,인후동1가,0951,0003,45113,10300,1,아중마을부영(3차),1,28,45113-146,49.9514,951-3,45113,10,,
"10,900",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,28,45113-144,59.933,890-1,45113,12,,
"11,400",1999,2019,무삼지로,00040,00000,45113,01,0,3267022,인후동1가,0890,0001,45113,10300,1,인후꿈마을부영(2차),1,29,45113-144,59.933,890-1,45113,14,,
"26,900",2006,2019,안덕원로,00251,00000,45113,02,0,3267044,인후동1가,1029,0000,45113,10300,1,인후동한신휴플러스,1,29,45113-598,84.973,1029,45113,13,,
"10,000",1999,2019,한배미로,00033,00000,45113,01,0,3267075,인후동1가,0951,0007,45113,10300,1,아중마을부영(5차),1,29,45113-147,59.472,951-7,45113,6,,
"19,500",2003,2019,무삼지로,00010,00000,45113,01,0,3267022,인후동1가,0918,0001,45113,10300,1,아중마을부영(6차),1,29,45113-145,84.8246,918-1,45113,12,,
"15,400",2008,2019,팽나무2길,00007,00000,45113,01,0,4601468,인후동1가,1035,0000,45113,10300,1,전주인후휴먼시아,1,30,45113-613,59.58,1035,45113,2,,
"13,100",2000,2019,아중로,00170,00000,45113,01,0,3266047,인후동1가,0951,0002,45113,10300,1,아중마을제일,1,31,45113-12,59.6206,951-2,45113,14,,
"17,000",2004,2019,심방죽로,00016,00000,45113,01,0,3267042,인후동1가,0574,0007,45113,10300,1,인후동 선변(102동),1,31,,84.4808,574-7,45113,2,,
"20,200",2007,2019,견훤로,00333,00000,45113,01,0,3266009,인후동1가,1033,0000,45113,10300,1,두산위브,1,31,45113-603,59.62,1033,45113,8,,
"9,700",1999,2019,아중로,00180,00000,45113,01,0,3266047,인후동1가,0951,0003,45113,10300,1,아중마을부영(3차),1,31,45113-146,49.9514,951-3,45113,14,,
"20,750",2016,2019,백동2길,00011,00000,45113,00,0,4601187,인후동2가,1561,0001,45113,10400,1,건지산 이지움 아파트,1,5,45113-713,59.97,1561-1,45113,3,,
"20,000",2016,2019,백동2길,00011,00000,45113,00,0,4601187,인후동2가,1561,0001,45113,10400,1,건지산 이지움 아파트,1,10,45113-713,59.97,1561-1,45113,8,,
"23,000",2016,2019,백동2길,00011,00000,45113,00,0,4601187,인후동2가,1561,0001,45113,10400,1,건지산 이지움 아파트,1,11,45113-713,59.94,1561-1,45113,8,,
"23,000",2016,2019,백동2길,00011,00000,45113,00,0,4601187,인후동2가,1561,0001,45113,10400,1,건지산 이지움 아파트,1,18,45113-713,59.94,1561-1,45113,13,,
"22,000",2016,2019,백동2길,00011,00000,45113,00,0,4601187,인후동2가,1561,0001,45113,10400,1,건지산 이지움 아파트,1,19,45113-713,59.94,1561-1,45113,5,,
"12,450",1988,2019,백동1길,00038,00000,45113,01,0,4601186,인후동2가,1564,0000,45113,10400,1,"대우초원(101동,102동,103동)",1,25,45113-21,84.94,1564,45113,3,,
"5,800",1984,2019,명주5길,00010,00000,45113,01,0,4601140,인후동2가,1556,0002,45113,10400,1,삼화,1,27,45113-24,59.49,1556-2,45113,2,,
"7,800",1985,2019,백동6길,00007,00000,45113,01,0,4601191,인후동2가,1573,0003,45113,10400,1,세원,1,28,45113-26,76.87,1573-3,45113,2,,
"6,000",1987,2019,백동5길,00028,00000,45113,01,0,4601190,인후동2가,1567,0008,45113,10400,1,한양운남,1,29,45113-149,53.1,1567-8,45113,4,,
"3,300",1987,2019,백동5길,00028,00000,45113,01,0,4601190,인후동2가,1567,0008,45113,10400,1,한양운남,1,30,45113-149,51.33,1567-8,45113,2,,
"8,100",1983,2019,덕진연못1길,00011,00000,45113,01,0,4601070,덕진동1가,1314,0133,45113,10500,1,세원,1,28,45113-67,57.94,1314-133,45113,4,,
"23,500",2013,2019,경동로,00019,00000,45113,01,0,3267081,덕진동2가,0684,0000,45113,10600,1,하가지구제일오투그란데,1,2,45113-669,76.5715,684,45113,1,,
"17,000",2009,2019,가련산로,00024,00000,45113,01,0,3267001,덕진동2가,0696,0000,45113,10600,1,영무예다음,1,5,45113-627,59.9551,696,45113,8,,
"10,800",1989,2019,호반8길,00015,00000,45113,01,0,4601501,덕진동2가,0020,0000,45113,10600,1,오성유토피아,1,9,45113-69,84.9,20,45113,4,,
"17,500",2009,2019,가련산로,00024,00000,45113,01,0,3267001,덕진동2가,0696,0000,45113,10600,1,영무예다음,1,9,45113-627,59.9721,696,45113,10,,
"11,000",1989,2019,호반8길,00015,00000,45113,01,0,4601501,덕진동2가,0020,0000,45113,10600,1,오성유토피아,1,11,45113-69,84.9,20,45113,1,,
"25,000",2013,2019,경동로,00019,00000,45113,01,0,3267081,덕진동2가,0684,0000,45113,10600,1,하가지구제일오투그란데,1,12,45113-669,84.1321,684,45113,2,,
"20,000",2016,2019,하가로,00010,00000,45113,00,0,3267073,덕진동2가,0727,0000,45113,10600,1,전주덕진휴먼빌아파트,1,12,45113-718,59.95,727,45113,12,,
"18,550",2009,2019,가련산로,00024,00000,45113,01,0,3267001,덕진동2가,0696,0000,45113,10600,1,영무예다음,1,15,45113-627,59.9721,696,45113,6,,
"24,180",2010,2019,가리내로,00216,00000,45113,02,0,3267002,덕진동2가,0697,0000,45113,10600,1,전주하가휴먼빌,1,15,45113-628,84.9987,697,45113,4,,
"17,100",2009,2019,가련산로,00024,00000,45113,01,0,3267001,덕진동2가,0696,0000,45113,10600,1,영무예다음,1,16,45113-627,59.9551,696,45113,12,,
"9,300",1997,2019,가리내로,00204,00000,45113,02,0,3267002,덕진동2가,0450,0002,45113,10600,1,명성강변,1,23,45113-65,49.8,450-2,45113,5,,
"17,200",2009,2019,가련산로,00024,00000,45113,01,0,3267001,덕진동2가,0696,0000,45113,10600,1,영무예다음,1,26,45113-627,59.9721,696,45113,12,,
"16,900",2009,2019,가련산로,00024,00000,45113,01,0,3267001,덕진동2가,0696,0000,45113,10600,1,영무예다음,1,29,45113-627,59.9551,696,45113,7,,
"18,950",2016,2019,태진로,00125,00030,45113,00,0,3266076,금암동,1639,0001,45113,10700,1,휴엔하임 주상복합 아파트,1,15,45113-719,59.503,1639-1,45113,23,,
"23,600",2007,2019,거북바우3길,00015,00000,45113,01,0,4601022,금암동,1564,0000,45113,10700,1,금암중앙하이츠,1,17,45113-606,84.93,1564,45113,14,,
"8,950",1995,2019,매봉로,00040,00000,45113,01,0,3267021,금암동,1584,0000,45113,10700,1,두산그랜드타운,1,22,45113-36,59.97,1584,45113,9,,
"19,400",2018,2019,권삼득로,00186,00000,45113,04,0,3266013,금암동,1640,0000,45113,10700,1,천년이지움,1,30,,59.96,1640,45113,3,,
"3,200",1999,2019,추천5길,00008,00000,45113,01,0,4601454,팔복동2가,0024,0014,45113,10900,1,세원,1,2,45113-151,28.65,24-14,45113,2,,
"9,000",1999,2019,팔복1길,00006,00000,45113,01,0,4601459,팔복동2가,0130,0002,45113,10900,1,팔복동남양임대,1,2,45113-152,59.9625,130-2,45113,7,,
"10,500",1999,2019,팔복1길,00006,00000,45113,01,0,4601459,팔복동2가,0130,0002,45113,10900,1,팔복동남양임대,1,3,45113-152,59.9625,130-2,45113,2,,
"6,800",1999,2019,팔복1길,00006,00000,45113,01,0,4601459,팔복동2가,0130,0002,45113,10900,1,팔복동남양임대,1,12,45113-152,49.5,130-2,45113,12,,
"2,500",1999,2019,추천5길,00008,00000,45113,01,0,4601454,팔복동2가,0024,0014,45113,10900,1,세원,1,22,45113-151,28.65,24-14,45113,2,,
"14,800",1998,2019,중상보로,00010,00000,45113,01,0,3267062,우아동2가,0887,0000,45113,11400,1,전주아중롯데(1차),1,8,45113-103,84.69,887,45113,9,,
"17,500",1999,2019,진버들5길,00010,00000,45113,02,0,4601434,우아동2가,0853,0001,45113,11400,1,진버들마을대우2차,1,13,45113-104,84.44,853-1,45113,12,,
"21,900",2008,2019,석소2길,00030,00000,45113,01,0,4601241,우아동2가,0869,0000,45113,11400,1,선변OGIO,1,14,45113-622,84.5303,869,45113,8,,
"17,000",1999,2019,진버들5길,00010,00000,45113,02,0,4601434,우아동2가,0853,0001,45113,11400,1,진버들마을대우2차,1,26,45113-104,84.44,853-1,45113,7,,
"16,500",1999,2019,진버들5길,00010,00000,45113,02,0,4601434,우아동2가,0853,0001,45113,11400,1,진버들마을대우2차,1,28,45113-104,84.44,853-1,45113,15,,
"9,700",1995,2019,안덕원1길,00030,00000,45113,01,0,4601316,우아동3가,0412,0000,45113,11500,1,진흥하이츠,1,1,45113-112,59.82,412,45113,16,,
"9,600",1982,2019,우아로,00033,00000,45113,01,0,3267050,우아동3가,0747,0081,45113,11500,1,우아(1차),1,2,45113-109,61.84,747-81,45113,3,,
"12,300",1995,2019,안덕원1길,00030,00000,45113,01,0,4601316,우아동3가,0412,0000,45113,11500,1,진흥하이츠,1,6,45113-112,84.36,412,45113,8,,
"9,400",1995,2019,안덕원1길,00030,00000,45113,01,0,4601316,우아동3가,0412,0000,45113,11500,1,진흥하이츠,1,6,45113-112,59.9,412,45113,4,,
"12,900",1992,2019,안덕원3길,00010,00000,45113,01,0,4601318,우아동3가,0285,0008,45113,11500,1,럭키우아,1,8,45113-106,110.774,285-8,45113,5,,
"10,000",1992,2019,안덕원3길,00010,00000,45113,01,0,4601318,우아동3가,0285,0008,45113,11500,1,럭키우아,1,10,45113-106,84.905,285-8,45113,2,,
"20,000",2018,2019,우아로,00050,00000,45113,01,0,3267050,우아동3가,0762,0000,45113,11500,1,이편한세상우아,1,10,,59.895,762,45113,2,,
"7,000",1982,2019,우아로,00033,00000,45113,01,0,3267050,우아동3가,0747,0081,45113,11500,1,우아(1차),1,12,45113-109,38.57,747-81,45113,2,,
"19,465",2018,2019,우아로,00050,00000,45113,01,0,3267050,우아동3가,0762,0000,45113,11500,1,이편한세상우아,1,15,,59.895,762,45113,9,,
"6,653",1982,2019,우아로,00033,00000,45113,01,0,3267050,우아동3가,0747,0081,45113,11500,1,우아(1차),1,16,45113-109,38.57,747-81,45113,5,,
"8,000",1982,2019,우아로,00033,00000,45113,01,0,3267050,우아동3가,0747,0081,45113,11500,1,우아(1차),1,17,45113-109,53.03,747-81,45113,1,,
"7,650",1995,2019,동부대로,00575,00000,45113,04,0,2266002,우아동3가,0359,0000,45113,11500,1,우정신세계,1,18,45113-111,59.856,359,45113,14,,
"24,100",2018,2019,우아로,00050,00000,45113,01,0,3267050,우아동3가,0762,0000,45113,11500,1,이편한세상우아,1,18,,74.861,762,45113,6,,
"30,500",2018,2019,우아로,00050,00000,45113,01,0,3267050,우아동3가,0762,0000,45113,11500,1,이편한세상우아,1,21,,84.849,762,45113,6,,
"30,800",2018,2019,우아로,00050,00000,45113,01,0,3267050,우아동3가,0762,0000,45113,11500,1,이편한세상우아,1,23,,84.849,762,45113,7,,
"8,947",1982,2019,우아로,00033,00000,45113,01,0,3267050,우아동3가,0747,0081,45113,11500,1,우아(1차),1,25,45113-109,61.84,747-81,45113,4,,
"7,850",1982,2019,우아로,00033,00000,45113,01,0,3267050,우아동3가,0747,0081,45113,11500,1,우아(1차),1,26,45113-109,53.79,747-81,45113,5,,
"13,600",1995,2019,안덕원1길,00030,00000,45113,01,0,4601316,우아동3가,0412,0000,45113,11500,1,진흥하이츠,1,28,45113-112,84.36,412,45113,10,,
"11,400",1991,2019,동부대로,00787,00000,45113,05,0,2266002,호성동1가,0747,0000,45113,11600,1,호성동신,1,2,45113-121,84.66,747,45113,7,,
"9,300",1994,2019,호성2길,00016,00000,45113,01,0,4601503,호성동1가,0826,0000,45113,11600,1,동아,1,4,45113-123,59.97,826,45113,12,,
"11,500",1997,2019,소리로,00179,00000,45113,02,0,3267032,호성동1가,0900,0000,45113,11600,1,호성주공2차,1,5,45113-130,59.99,900,45113,7,,
"22,100",2005,2019,호성로,00136,00000,45113,02,0,3267077,호성동1가,0851,0000,45113,11600,1,진흥더블파크2단지,1,5,45113-561,84.8236,851,45113,5,,
"12,000",1995,2019,호성로,00040,00000,45113,02,0,3267077,호성동1가,0718,0000,45113,11600,1,엘지동아,1,7,45113-126,59.99,718,45113,15,,
"9,800",1997,2019,소리로,00179,00000,45113,02,0,3267032,호성동1가,0900,0000,45113,11600,1,호성주공1차,1,8,45113-156,49.65,900,45113,11,,
"13,600",1994,2019,호성2길,00016,00000,45113,01,0,4601503,호성동1가,0826,0000,45113,11600,1,동아,1,9,45113-123,84.94,826,45113,18,,
"30,100",2005,2019,호성로,00132,00000,45113,02,0,3267077,호성동1가,0829,0004,45113,11600,1,진흥더블파크1단지,1,10,45113-560,144.6232,829-4,45113,5,,
"12,000",1995,2019,호성로,00040,00000,45113,02,0,3267077,호성동1가,0718,0000,45113,11600,1,엘지동아,1,11,45113-126,59.99,718,45113,5,,
"21,600",2005,2019,호성로,00136,00000,45113,02,0,3267077,호성동1가,0851,0000,45113,11600,1,진흥더블파크2단지,1,11,45113-561,84.8236,851,45113,4,,
"12,000",1997,2019,소리로,00179,00000,45113,02,0,3267032,호성동1가,0900,0000,45113,11600,1,호성주공2차,1,15,45113-130,59.99,900,45113,2,,
"13,000",2004,2019,호성1길,00008,00010,45113,02,0,4601502,호성동1가,0750,0001,45113,11600,1,세성프레미엄,1,15,45113-157,82.7658,750-1,45113,5,,
"9,000",1997,2019,소리로,00179,00000,45113,02,0,3267032,호성동1가,0900,0000,45113,11600,1,호성주공2차,1,16,45113-130,49.65,900,45113,3,,
"9,000",1997,2019,소리로,00179,00000,45113,02,0,3267032,호성동1가,0900,0000,45113,11600,1,호성주공1차,1,16,45113-156,49.65,900,45113,9,,
"10,200",1997,2019,소리로,00179,00000,45113,02,0,3267032,호성동1가,0900,0000,45113,11600,1,호성주공2차,1,16,45113-130,59.99,900,45113,10,,
"10,050",1997,2019,소리로,00179,00000,45113,02,0,3267032,호성동1가,0900,0000,45113,11600,1,호성주공2차,1,16,45113-130,59.99,900,45113,21,,
"9,000",1991,2019,동부대로,00787,00000,45113,05,0,2266002,호성동1가,0747,0000,45113,11600,1,호성동신,1,18,45113-121,78.48,747,45113,11,,
"7,500",1990,2019,호성1길,00030,00000,45113,02,0,4601502,호성동1가,0749,0014,45113,11600,1,호성신동아(2),1,18,45113-125,54.72,749-14,45113,2,,
"20,500",2005,2019,호성로,00136,00000,45113,02,0,3267077,호성동1가,0851,0000,45113,11600,1,진흥더블파크2단지,1,19,45113-561,84.8236,851,45113,3,,
"14,700",1994,2019,호성2길,00016,00000,45113,01,0,4601503,호성동1가,0826,0000,45113,11600,1,동아,1,22,45113-123,84.94,826,45113,13,,
"10,300",1991,2019,동부대로,00787,00000,45113,05,0,2266002,호성동1가,0747,0000,45113,11600,1,호성동신,1,23,45113-121,84.66,747,45113,7,,
"6,000",1997,2019,소리로,00179,00000,45113,02,0,3267032,호성동1가,0900,0000,45113,11600,1,호성주공1차,1,24,45113-156,39.74,900,45113,1,,
"18,000",1995,2019,호성로,00040,00000,45113,02,0,3267077,호성동1가,0718,0000,45113,11600,1,엘지동아,1,25,45113-126,126.27,718,45113,4,,
"7,000",1997,2019,소리로,00179,00000,45113,02,0,3267032,호성동1가,0900,0000,45113,11600,1,호성주공2차,1,26,45113-130,39.74,900,45113,4,,
"10,100",1997,2019,소리로,00179,00000,45113,02,0,3267032,호성동1가,0900,0000,45113,11600,1,호성주공2차,1,28,45113-130,59.99,900,45113,6,,
"22,200",2005,2019,호성로,00136,00000,45113,02,0,3267077,호성동1가,0851,0000,45113,11600,1,진흥더블파크2단지,1,29,45113-561,84.8236,851,45113,7,,
"8,500",1994,2019,호성2길,00016,00000,45113,01,0,4601503,호성동1가,0826,0000,45113,11600,1,동아,1,30,45113-123,59.97,826,45113,3,,
"26,500",2008,2019,호성로,00170,00000,45113,03,0,3267077,호성동2가,0634,0000,45113,11700,1,진흥W-PARK,1,17,45113-620,103.161,634,45113,5,,
"25,350",2008,2019,호성로,00170,00000,45113,03,0,3267077,호성동2가,0634,0000,45113,11700,1,진흥W-PARK,1,28,45113-620,103.161,634,45113,2,,
"37,700",2009,2019,오송로,00045,00000,45113,01,0,3267047,송천동1가,0870,0000,45113,12100,1,송천아이파크5단지,1,1,45113-623,101.8963,870,45113,9,,
