Date	Time	102PH.DACA.PV
2022-07-12	19:22:00	7.08
2022-07-12	19:23:00	6.95
2022-07-12	19:24:00	6.91
2022-07-12	19:25:00	7.03
2022-07-12	19:26:00	7.03
2022-07-12	19:27:00	6.91
2022-07-12	19:28:00	6.92
2022-07-12	19:29:00	7.04
2022-07-12	19:30:00	7.09
2022-07-12	19:31:00	6.97
2022-07-12	19:32:00	6.89
2022-07-12	19:33:00	7.01
2022-07-12	19:34:00	7.11
2022-07-12	19:35:00	7.04
2022-07-12	19:36:00	6.91
2022-07-12	19:37:00	6.93
2022-07-12	19:38:00	7.06
2022-07-12	19:39:00	7.11
2022-07-12	19:40:00	6.99
2022-07-12	19:41:00	6.9
2022-07-12	19:42:00	7
2022-07-12	19:43:00	7.12
2022-07-12	19:44:00	7.08
2022-07-12	19:45:00	6.95
2022-07-12	19:46:00	6.91
2022-07-12	19:47:00	7.02
2022-07-12	19:48:00	7.13
2022-07-12	19:49:00	7.04
2022-07-12	19:50:00	6.91
2022-07-12	19:51:00	6.97
2022-07-12	19:52:00	7.09
2022-07-12	19:53:00	7.05
2022-07-12	19:54:00	6.93
2022-07-12	19:55:00	6.95
2022-07-12	19:56:00	7.05
2022-07-12	19:57:00	7.08
2022-07-12	19:58:00	6.96
2022-07-12	19:59:00	6.91
2022-07-12	20:00:00	7
2022-07-12	20:01:00	7.19
2022-07-12	20:02:00	7.11
2022-07-12	20:03:00	6.96
2022-07-12	20:04:00	6.93
2022-07-12	20:05:00	7.01
2022-07-12	20:06:00	7.18
2022-07-12	20:07:00	7.12
2022-07-12	20:08:00	6.97
2022-07-12	20:09:00	6.9
2022-07-12	20:10:00	7.01
2022-07-12	20:11:00	7.17
2022-07-12	20:12:00	7.13
2022-07-12	20:13:00	7
2022-07-12	20:14:00	6.9
2022-07-12	20:15:00	6.99
2022-07-12	20:16:00	7.15
2022-07-12	20:17:00	7.16
2022-07-12	20:18:00	7.02
2022-07-12	20:19:00	6.92
2022-07-12	20:20:00	7
2022-07-12	20:21:00	7.13
2022-07-12	20:22:00	7.09
2022-07-12	20:23:00	6.97
2022-07-12	20:24:00	6.94
2022-07-12	20:25:00	7.06
2022-07-12	20:26:00	7.16
2022-07-12	20:27:00	7.03
2022-07-12	20:28:00	6.93
2022-07-12	20:29:00	7
2022-07-12	20:30:00	7.1
2022-07-12	20:31:00	7.04
2022-07-12	20:32:00	6.93
2022-07-12	20:33:00	6.97
2022-07-12	20:34:00	7.12
2022-07-12	20:35:00	7.13
2022-07-12	20:36:00	7.01
2022-07-12	20:37:00	6.92
2022-07-12	20:38:00	7.02
2022-07-12	20:39:00	7.14
2022-07-12	20:40:00	7.1
2022-07-12	20:41:00	6.99
2022-07-12	20:42:00	6.91
2022-07-12	20:43:00	7.02
2022-07-12	20:44:00	7.12
2022-07-12	20:45:00	7.08
2022-07-12	20:46:00	6.96
2022-07-12	20:47:00	6.93
2022-07-12	20:48:00	7.06
2022-07-12	20:49:00	7.17
2022-07-12	20:50:00	7.07
2022-07-12	20:51:00	6.95
2022-07-12	20:52:00	6.94
2022-07-12	20:53:00	7.07
2022-07-12	20:54:00	7.14
2022-07-12	20:55:00	7.04
2022-07-12	20:56:00	6.95
2022-07-12	20:57:00	6.97
2022-07-12	20:58:00	7.1
2022-07-12	20:59:00	7.09
2022-07-12	21:00:00	6.97
2022-07-12	21:01:00	6.93
2022-07-12	21:02:00	7.04
2022-07-12	21:03:00	7.19
2022-07-12	21:04:00	7.09
2022-07-12	21:05:00	6.97
2022-07-12	21:06:00	6.95
2022-07-12	21:07:00	7.1
2022-07-12	21:08:00	7.18
2022-07-12	21:09:00	7.1
2022-07-12	21:10:00	6.99
2022-07-12	21:11:00	6.92
2022-07-12	21:12:00	7.06
2022-07-12	21:13:00	7.12
2022-07-12	21:14:00	7.02
2022-07-12	21:15:00	6.92
2022-07-12	21:16:00	6.94
2022-07-12	21:17:00	7.11
2022-07-12	21:18:00	7.16
2022-07-12	21:19:00	7.05
2022-07-12	21:20:00	6.94
2022-07-12	21:21:00	6.98
2022-07-12	21:22:00	7.11
2022-07-12	21:23:00	7.11
2022-07-12	21:24:00	6.99
2022-07-12	21:25:00	6.94
2022-07-12	21:26:00	7.06
2022-07-12	21:27:00	7.13
2022-07-12	21:28:00	7.05
2022-07-12	21:29:00	6.95
2022-07-12	21:30:00	6.96
2022-07-12	21:31:00	7.1
2022-07-12	21:32:00	7.12
2022-07-12	21:33:00	7.02
2022-07-12	21:34:00	6.92
2022-07-12	21:35:00	7.02
2022-07-12	21:36:00	7.13
2022-07-12	21:37:00	7.07
2022-07-12	21:38:00	6.98
2022-07-12	21:39:00	6.94
2022-07-12	21:40:00	7.08
2022-07-12	21:41:00	7.14
2022-07-12	21:42:00	7.04
2022-07-12	21:43:00	6.94
2022-07-12	21:44:00	6.95
2022-07-12	21:45:00	7.16
2022-07-12	21:46:00	7.18
2022-07-12	21:47:00	7.1
2022-07-12	21:48:00	7
2022-07-12	21:49:00	6.92
2022-07-12	21:50:00	7.04
2022-07-12	21:51:00	7.2
2022-07-12	21:52:00	7.17
2022-07-12	21:53:00	7.05
2022-07-12	21:54:00	6.95
2022-07-12	21:55:00	6.96
2022-07-12	21:56:00	7.16
2022-07-12	21:57:00	7.22
2022-07-12	21:58:00	7.12
2022-07-12	21:59:00	7.02
2022-07-12	22:00:00	6.93
2022-07-12	22:01:00	7.04
2022-07-12	22:02:00	7.16
2022-07-12	22:03:00	7.11
2022-07-12	22:04:00	7.01
2022-07-12	22:05:00	6.93
2022-07-12	22:06:00	7.06
2022-07-12	22:07:00	7.17
2022-07-12	22:08:00	7.1
2022-07-12	22:09:00	7
2022-07-12	22:10:00	6.95
2022-07-12	22:11:00	7.06
2022-07-12	22:12:00	7.16
2022-07-12	22:13:00	7.11
2022-07-12	22:14:00	7.01
2022-07-12	22:15:00	6.94
2022-07-12	22:16:00	7.05
2022-07-12	22:17:00	7.18
2022-07-12	22:18:00	7.1
2022-07-12	22:19:00	7.01
2022-07-12	22:20:00	6.97
2022-07-12	22:21:00	7.08
2022-07-12	22:22:00	7.18
2022-07-12	22:23:00	7.12
2022-07-12	22:24:00	7.02
2022-07-12	22:25:00	6.94
2022-07-12	22:26:00	7.02
2022-07-12	22:27:00	7.17
2022-07-12	22:28:00	7.13
2022-07-12	22:29:00	7.03
2022-07-12	22:30:00	6.94
2022-07-12	22:31:00	7.02
2022-07-12	22:32:00	7.17
2022-07-12	22:33:00	7.15
2022-07-12	22:34:00	7.05
2022-07-12	22:35:00	6.96
2022-07-12	22:36:00	7
2022-07-12	22:37:00	7.15
2022-07-12	22:38:00	7.16
2022-07-12	22:39:00	7.07
2022-07-12	22:40:00	6.98
2022-07-12	22:41:00	6.96
2022-07-12	22:42:00	7.13
2022-07-12	22:43:00	7.19
2022-07-12	22:44:00	7.09
2022-07-12	22:45:00	7.01
2022-07-12	22:46:00	6.95
2022-07-12	22:47:00	7.08
2022-07-12	22:48:00	7.18
2022-07-12	22:49:00	7.13
2022-07-12	22:50:00	7.03
2022-07-12	22:51:00	6.95
2022-07-12	22:52:00	7.01
2022-07-12	22:53:00	7.15
2022-07-12	22:54:00	7.16
2022-07-12	22:55:00	7.07
2022-07-12	22:56:00	6.97
2022-07-12	22:57:00	6.99
2022-07-12	22:58:00	7.12
2022-07-12	22:59:00	7.08
2022-07-12	23:00:00	7
2022-07-12	23:01:00	6.94
2022-07-12	23:02:00	7.05
2022-07-12	23:03:00	7.19
2022-07-12	23:04:00	7.13
2022-07-12	23:05:00	7.04
2022-07-12	23:06:00	6.96
2022-07-12	23:07:00	7
2022-07-12	23:08:00	7.17
2022-07-12	23:09:00	7.17
2022-07-12	23:10:00	7.09
2022-07-12	23:11:00	7
2022-07-12	23:12:00	6.95
2022-07-12	23:13:00	7.08
2022-07-12	23:14:00	7.09
2022-07-12	23:15:00	7.03
2022-07-12	23:16:00	6.97
2022-07-12	23:17:00	7.01
2022-07-12	23:18:00	7.2
2022-07-12	23:19:00	7.18
2022-07-12	23:20:00	7.09
2022-07-12	23:21:00	7.01
2022-07-12	23:22:00	6.97
2022-07-12	23:23:00	7.09
2022-07-12	23:24:00	7.23
2022-07-12	23:25:00	7.15
2022-07-12	23:26:00	7.06
2022-07-12	23:27:00	6.99
2022-07-12	23:28:00	6.97
2022-07-12	23:29:00	7.11
2022-07-12	23:30:00	7.19
2022-07-12	23:31:00	7.13
2022-07-12	23:32:00	7.04
2022-07-12	23:33:00	6.96
2022-07-12	23:34:00	7.01
2022-07-12	23:35:00	7.2
2022-07-12	23:36:00	7.19
2022-07-12	23:37:00	7.12
2022-07-12	23:38:00	7.03
2022-07-12	23:39:00	6.96
2022-07-12	23:40:00	7.03
2022-07-12	23:41:00	7.2
2022-07-12	23:42:00	7.19
2022-07-12	23:43:00	7.11
2022-07-12	23:44:00	7.02
2022-07-12	23:45:00	6.96
2022-07-12	23:46:00	7.04
2022-07-12	23:47:00	7.23
2022-07-12	23:48:00	7.2
2022-07-12	23:49:00	7.11
2022-07-12	23:50:00	7.03
2022-07-12	23:51:00	6.96
2022-07-12	23:52:00	6.99
2022-07-12	23:53:00	7.14
2022-07-12	23:54:00	7.13
2022-07-12	23:55:00	7.05
2022-07-12	23:56:00	6.98
2022-07-12	23:57:00	6.99
2022-07-12	23:58:00	7.13
2022-07-12	23:59:00	7.16
2022-07-13	0:00:00	7.1
2022-07-13	0:01:00	7.02
2022-07-13	0:02:00	6.95
2022-07-13	0:03:00	7.02
2022-07-13	0:04:00	7.12
2022-07-13	0:05:00	7.07
2022-07-13	0:06:00	7.01
2022-07-13	0:07:00	6.96
2022-07-13	0:08:00	7.1
2022-07-13	0:09:00	7.12
2022-07-13	0:10:00	7.07
2022-07-13	0:11:00	6.99
2022-07-13	0:12:00	6.97
2022-07-13	0:13:00	7.11
2022-07-13	0:14:00	7.26
2022-07-13	0:15:00	7.24
2022-07-13	0:16:00	7.16
2022-07-13	0:17:00	7.07
2022-07-13	0:18:00	7
2022-07-13	0:19:00	6.96
2022-07-13	0:20:00	7.06
2022-07-13	0:21:00	7.21
2022-07-13	0:22:00	7.17
2022-07-13	0:23:00	7.09
2022-07-13	0:24:00	7.02
2022-07-13	0:25:00	6.95
2022-07-13	0:26:00	7.05
2022-07-13	0:27:00	7.2
2022-07-13	0:28:00	7.19
2022-07-13	0:29:00	7.11
2022-07-13	0:30:00	7.04
2022-07-13	0:31:00	6.97
2022-07-13	0:32:00	6.99
2022-07-13	0:33:00	7.18
2022-07-13	0:34:00	7.2
2022-07-13	0:35:00	7.15
2022-07-13	0:36:00	7.07
2022-07-13	0:37:00	7
2022-07-13	0:38:00	6.96
2022-07-13	0:39:00	7.11
2022-07-13	0:40:00	7.24
2022-07-13	0:41:00	7.18
