Date	Time	102PH.DACA.PV	상한	하한
2023-03-08	19:38:00	7.19	7.4	6.8
2023-03-08	19:39:00	7.16	7.4	6.8
2023-03-08	19:40:00	7.26	7.4	6.8
2023-03-08	19:41:00	7.23	7.4	6.8
2023-03-08	19:42:00	7.14	7.4	6.8
2023-03-08	19:43:00	7.22	7.4	6.8
2023-03-08	19:44:00	7.27	7.4	6.8
2023-03-08	19:45:00	7.16	7.4	6.8
2023-03-08	19:46:00	7.18	7.4	6.8
2023-03-08	19:47:00	7.28	7.4	6.8
2023-03-08	19:48:00	7.2	7.4	6.8
2023-03-08	19:49:00	7.15	7.4	6.8
2023-03-08	19:50:00	7.24	7.4	6.8
2023-03-08	19:51:00	7.22	7.4	6.8
2023-03-08	19:52:00	7.13	7.4	6.8
2023-03-08	19:53:00	7.21	7.4	6.8
2023-03-08	19:54:00	7.23	7.4	6.8
2023-03-08	19:55:00	7.13	7.4	6.8
2023-03-08	19:56:00	7.19	7.4	6.8
2023-03-08	19:57:00	7.23	7.4	6.8
2023-03-08	19:58:00	7.12	7.4	6.8
2023-03-08	19:59:00	7.17	7.4	6.8
2023-03-08	20:00:00	7.26	7.4	6.8
2023-03-08	20:01:00	7.18	7.4	6.8
2023-03-08	20:02:00	7.15	7.4	6.8
2023-03-08	20:03:00	7.23	7.4	6.8
2023-03-08	20:04:00	7.23	7.4	6.8
2023-03-08	20:05:00	7.13	7.4	6.8
2023-03-08	20:06:00	7.18	7.4	6.8
2023-03-08	20:07:00	7.25	7.4	6.8
2023-03-08	20:08:00	7.15	7.4	6.8
2023-03-08	20:09:00	7.15	7.4	6.8
2023-03-08	20:10:00	7.23	7.4	6.8
2023-03-08	20:11:00	7.19	7.4	6.8
2023-03-08	20:12:00	7.13	7.4	6.8
2023-03-08	20:13:00	7.2	7.4	6.8
2023-03-08	20:14:00	7.22	7.4	6.8
2023-03-08	20:15:00	7.13	7.4	6.8
2023-03-08	20:16:00	7.2	7.4	6.8
2023-03-08	20:17:00	7.24	7.4	6.8
2023-03-08	20:18:00	7.13	7.4	6.8
2023-03-08	20:19:00	7.17	7.4	6.8
2023-03-08	20:20:00	7.24	7.4	6.8
2023-03-08	20:21:00	7.17	7.4	6.8
2023-03-08	20:22:00	7.14	7.4	6.8
2023-03-08	20:23:00	7.22	7.4	6.8
2023-03-08	20:24:00	7.27	7.4	6.8
2023-03-08	20:25:00	7.14	7.4	6.8
2023-03-08	20:26:00	7.15	7.4	6.8
2023-03-08	20:27:00	7.23	7.4	6.8
2023-03-08	20:28:00	7.17	7.4	6.8
2023-03-08	20:29:00	7.14	7.4	6.8
2023-03-08	20:30:00	7.22	7.4	6.8
2023-03-08	20:31:00	7.2	7.4	6.8
2023-03-08	20:32:00	7.12	7.4	6.8
2023-03-08	20:33:00	7.2	7.4	6.8
2023-03-08	20:34:00	7.23	7.4	6.8
2023-03-08	20:35:00	7.12	7.4	6.8
2023-03-08	20:36:00	7.18	7.4	6.8
2023-03-08	20:37:00	7.24	7.4	6.8
2023-03-08	20:38:00	7.14	7.4	6.8
2023-03-08	20:39:00	7.16	7.4	6.8
2023-03-08	20:40:00	7.24	7.4	6.8
2023-03-08	20:41:00	7.18	7.4	6.8
