Date	Time	102PH.DACA.PV	상한	하한
2023-02-16	20:12:00	7.14	7.4	6.8
2023-02-16	20:13:00	7.23	7.4	6.8
2023-02-16	20:14:00	7.23	7.4	6.8
2023-02-16	20:15:00	7.1	7.4	6.8
2023-02-16	20:16:00	7.16	7.4	6.8
2023-02-16	20:17:00	7.25	7.4	6.8
2023-02-16	20:18:00	7.16	7.4	6.8
2023-02-16	20:19:00	7.12	7.4	6.8
2023-02-16	20:20:00	7.21	7.4	6.8
2023-02-16	20:21:00	7.19	7.4	6.8
2023-02-16	20:22:00	7.12	7.4	6.8
2023-02-16	20:23:00	7.2	7.4	6.8
2023-02-16	20:24:00	7.27	7.4	6.8
2023-02-16	20:25:00	7.14	7.4	6.8
2023-02-16	20:26:00	7.13	7.4	6.8
2023-02-16	20:27:00	7.21	7.4	6.8
2023-02-16	20:28:00	7.25	7.4	6.8
2023-02-16	20:29:00	7.12	7.4	6.8
2023-02-16	20:30:00	7.16	7.4	6.8
2023-02-16	20:31:00	7.24	7.4	6.8
2023-02-16	20:32:00	7.13	7.4	6.8
2023-02-16	20:33:00	7.15	7.4	6.8
2023-02-16	20:34:00	7.24	7.4	6.8
2023-02-16	20:35:00	7.16	7.4	6.8
2023-02-16	20:36:00	7.12	7.4	6.8
2023-02-16	20:37:00	7.21	7.4	6.8
2023-02-16	20:38:00	7.27	7.4	6.8
2023-02-16	20:39:00	7.12	7.4	6.8
2023-02-16	20:40:00	7.14	7.4	6.8
2023-02-16	20:41:00	7.23	7.4	6.8
2023-02-16	20:42:00	7.24	7.4	6.8
2023-02-16	20:43:00	7.11	7.4	6.8
2023-02-16	20:44:00	7.16	7.4	6.8
2023-02-16	20:45:00	7.26	7.4	6.8
2023-02-16	20:46:00	7.19	7.4	6.8
2023-02-16	20:47:00	7.11	7.4	6.8
2023-02-16	20:48:00	7.19	7.4	6.8
2023-02-16	20:49:00	7.27	7.4	6.8
2023-02-16	20:50:00	7.15	7.4	6.8
2023-02-16	20:51:00	7.13	7.4	6.8
2023-02-16	20:52:00	7.21	7.4	6.8
2023-02-16	20:53:00	7.26	7.4	6.8
2023-02-16	20:54:00	7.11	7.4	6.8
2023-02-16	20:55:00	7.14	7.4	6.8
2023-02-16	20:56:00	7.23	7.4	6.8
2023-02-16	20:57:00	7.22	7.4	6.8
2023-02-16	20:58:00	7.1	7.4	6.8
2023-02-16	20:59:00	7.18	7.4	6.8
2023-02-16	21:00:00	7.24	7.4	6.8
2023-02-16	21:01:00	7.12	7.4	6.8
2023-02-16	21:02:00	7.16	7.4	6.8
2023-02-16	21:03:00	7.25	7.4	6.8
2023-02-16	21:04:00	7.14	7.4	6.8
2023-02-16	21:05:00	7.14	7.4	6.8
2023-02-16	21:06:00	7.23	7.4	6.8
2023-02-16	21:07:00	7.17	7.4	6.8
2023-02-16	21:08:00	7.11	7.4	6.8
2023-02-16	21:09:00	7.2	7.4	6.8
2023-02-16	21:10:00	7.27	7.4	6.8
2023-02-16	21:11:00	7.13	7.4	6.8
2023-02-16	21:12:00	7.15	7.4	6.8
2023-02-16	21:13:00	7.22	7.4	6.8
2023-02-16	21:14:00	7.25	7.4	6.8
2023-02-16	21:15:00	7.1	7.4	6.8
2023-02-16	21:16:00	7.14	7.4	6.8
2023-02-16	21:17:00	7.24	7.4	6.8
2023-02-16	21:18:00	7.22	7.4	6.8
2023-02-16	21:19:00	7.11	7.4	6.8
2023-02-16	21:20:00	7.19	7.4	6.8
2023-02-16	21:21:00	7.24	7.4	6.8
2023-02-16	21:22:00	7.12	7.4	6.8
2023-02-16	21:23:00	7.16	7.4	6.8
2023-02-16	21:24:00	7.25	7.4	6.8
2023-02-16	21:25:00	7.24	7.4	6.8
2023-02-16	21:26:00	7.1	7.4	6.8
2023-02-16	21:27:00	7.16	7.4	6.8
2023-02-16	21:28:00	7.24	7.4	6.8
2023-02-16	21:29:00	7.12	7.4	6.8
2023-02-16	21:30:00	7.16	7.4	6.8
2023-02-16	21:31:00	7.24	7.4	6.8
2023-02-16	21:32:00	7.16	7.4	6.8
2023-02-16	21:33:00	7.12	7.4	6.8
2023-02-16	21:34:00	7.21	7.4	6.8
2023-02-16	21:35:00	7.28	7.4	6.8
2023-02-16	21:36:00	7.14	7.4	6.8
2023-02-16	21:37:00	7.12	7.4	6.8
2023-02-16	21:38:00	7.23	7.4	6.8
2023-02-16	21:39:00	7.19	7.4	6.8
2023-02-16	21:40:00	7.11	7.4	6.8
2023-02-16	21:41:00	7.21	7.4	6.8
2023-02-16	21:42:00	7.23	7.4	6.8
2023-02-16	21:43:00	7.11	7.4	6.8
2023-02-16	21:44:00	7.16	7.4	6.8
2023-02-16	21:45:00	7.27	7.4	6.8
2023-02-16	21:46:00	7.23	7.4	6.8
2023-02-16	21:47:00	7.09	7.4	6.8
2023-02-16	21:48:00	7.16	7.4	6.8
2023-02-16	21:49:00	7.26	7.4	6.8
2023-02-16	21:50:00	7.21	7.4	6.8
2023-02-16	21:51:00	7.1	7.4	6.8
2023-02-16	21:52:00	7.18	7.4	6.8
2023-02-16	21:53:00	7.28	7.4	6.8
2023-02-16	21:54:00	7.19	7.4	6.8
2023-02-16	21:55:00	7.12	7.4	6.8
2023-02-16	21:56:00	7.19	7.4	6.8
2023-02-16	21:57:00	7.28	7.4	6.8
2023-02-16	21:58:00	7.18	7.4	6.8
2023-02-16	21:59:00	7.11	7.4	6.8
2023-02-16	22:00:00	7.21	7.4	6.8
2023-02-16	22:01:00	7.28	7.4	6.8
2023-02-16	22:02:00	7.15	7.4	6.8
2023-02-16	22:03:00	7.12	7.4	6.8
2023-02-16	22:04:00	7.2	7.4	6.8
2023-02-16	22:05:00	7.26	7.4	6.8
2023-02-16	22:06:00	7.14	7.4	6.8
2023-02-16	22:07:00	7.11	7.4	6.8
2023-02-16	22:08:00	7.2	7.4	6.8
2023-02-16	22:09:00	7.26	7.4	6.8
2023-02-16	22:10:00	7.13	7.4	6.8
2023-02-16	22:11:00	7.13	7.4	6.8
2023-02-16	22:12:00	7.22	7.4	6.8
2023-02-16	22:13:00	7.26	7.4	6.8
2023-02-16	22:14:00	7.12	7.4	6.8
2023-02-16	22:15:00	7.13	7.4	6.8
2023-02-16	22:16:00	7.2	7.4	6.8
2023-02-16	22:17:00	7.28	7.4	6.8
2023-02-16	22:18:00	7.19	7.4	6.8
2023-02-16	22:19:00	7.09	7.4	6.8
2023-02-16	22:20:00	7.16	7.4	6.8
2023-02-16	22:21:00	7.25	7.4	6.8
2023-02-16	22:22:00	7.18	7.4	6.8
2023-02-16	22:23:00	7.11	7.4	6.8
2023-02-16	22:24:00	7.17	7.4	6.8
2023-02-16	22:25:00	7.26	7.4	6.8
2023-02-16	22:26:00	7.24	7.4	6.8
2023-02-16	22:27:00	7.11	7.4	6.8
2023-02-16	22:28:00	7.12	7.4	6.8
2023-02-16	22:29:00	7.22	7.4	6.8
2023-02-16	22:30:00	7.26	7.4	6.8
2023-02-16	22:31:00	7.18	7.4	6.8
2023-02-16	22:32:00	7.08	7.4	6.8
2023-02-16	22:33:00	7.16	7.4	6.8
2023-02-16	22:34:00	7.25	7.4	6.8
2023-02-16	22:35:00	7.24	7.4	6.8
2023-02-16	22:36:00	7.11	7.4	6.8
2023-02-16	22:37:00	7.12	7.4	6.8
2023-02-16	22:38:00	7.2	7.4	6.8
2023-02-16	22:39:00	7.26	7.4	6.8
2023-02-16	22:40:00	7.17	7.4	6.8
2023-02-16	22:41:00	7.1	7.4	6.8
2023-02-16	22:42:00	7.15	7.4	6.8
2023-02-16	22:43:00	7.23	7.4	6.8
2023-02-16	22:44:00	7.23	7.4	6.8
2023-02-16	22:45:00	7.11	7.4	6.8
2023-02-16	22:46:00	7.11	7.4	6.8
2023-02-16	22:47:00	7.19	7.4	6.8
2023-02-16	22:48:00	7.28	7.4	6.8
2023-02-16	22:49:00	7.18	7.4	6.8
2023-02-16	22:50:00	7.1	7.4	6.8
2023-02-16	22:51:00	7.15	7.4	6.8
2023-02-16	22:52:00	7.23	7.4	6.8
2023-02-16	22:53:00	7.24	7.4	6.8
2023-02-16	22:54:00	7.12	7.4	6.8
2023-02-16	22:55:00	7.12	7.4	6.8
2023-02-16	22:56:00	7.19	7.4	6.8
2023-02-16	22:57:00	7.27	7.4	6.8
2023-02-16	22:58:00	7.21	7.4	6.8
2023-02-16	22:59:00	7.07	7.4	6.8
2023-02-16	23:00:00	7.1	7.4	6.8
2023-02-16	23:01:00	7.2	7.4	6.8
2023-02-16	23:02:00	7.3	7.4	6.8
2023-02-16	23:03:00	7.22	7.4	6.8
2023-02-16	23:04:00	7.09	7.4	6.8
2023-02-16	23:05:00	7.11	7.4	6.8
2023-02-16	23:06:00	7.2	7.4	6.8
2023-02-16	23:07:00	7.31	7.4	6.8
2023-02-16	23:08:00	7.23	7.4	6.8
2023-02-16	23:09:00	7.11	7.4	6.8
2023-02-16	23:10:00	7.13	7.4	6.8
2023-02-16	23:11:00	7.22	7.4	6.8
2023-02-16	23:12:00	7.23	7.4	6.8
2023-02-16	23:13:00	7.12	7.4	6.8
2023-02-16	23:14:00	7.14	7.4	6.8
2023-02-16	23:15:00	7.25	7.4	6.8
2023-02-16	23:16:00	7.27	7.4	6.8
2023-02-16	23:17:00	7.13	7.4	6.8
2023-02-16	23:18:00	7.1	7.4	6.8
2023-02-16	23:19:00	7.18	7.4	6.8
2023-02-16	23:20:00	7.27	7.4	6.8
2023-02-16	23:21:00	7.22	7.4	6.8
2023-02-16	23:22:00	7.11	7.4	6.8
2023-02-16	23:23:00	7.17	7.4	6.8
2023-02-16	23:24:00	7.26	7.4	6.8
2023-02-16	23:25:00	7.23	7.4	6.8
2023-02-16	23:26:00	7.1	7.4	6.8
2023-02-16	23:27:00	7.12	7.4	6.8
2023-02-16	23:28:00	7.23	7.4	6.8
2023-02-16	23:29:00	7.24	7.4	6.8
2023-02-16	23:30:00	7.12	7.4	6.8
2023-02-16	23:31:00	7.12	7.4	6.8
2023-02-16	23:32:00	7.2	7.4	6.8
2023-02-16	23:33:00	7.29	7.4	6.8
2023-02-16	23:34:00	7.2	7.4	6.8
2023-02-16	23:35:00	7.08	7.4	6.8
2023-02-16	23:36:00	7.14	7.4	6.8
2023-02-16	23:37:00	7.22	7.4	6.8
2023-02-16	23:38:00	7.26	7.4	6.8
2023-02-16	23:39:00	7.15	7.4	6.8
2023-02-16	23:40:00	7.1	7.4	6.8
2023-02-16	23:41:00	7.2	7.4	6.8
2023-02-16	23:42:00	7.27	7.4	6.8
2023-02-16	23:43:00	7.16	7.4	6.8
2023-02-16	23:44:00	7.07	7.4	6.8
2023-02-16	23:45:00	7.14	7.4	6.8
2023-02-16	23:46:00	7.26	7.4	6.8
2023-02-16	23:47:00	7.25	7.4	6.8
2023-02-16	23:48:00	7.11	7.4	6.8
2023-02-16	23:49:00	7.07	7.4	6.8
2023-02-16	23:50:00	7.16	7.4	6.8
2023-02-16	23:51:00	7.26	7.4	6.8
2023-02-16	23:52:00	7.27	7.4	6.8
2023-02-16	23:53:00	7.15	7.4	6.8
2023-02-16	23:54:00	7.06	7.4	6.8
2023-02-16	23:55:00	7.15	7.4	6.8
2023-02-16	23:56:00	7.26	7.4	6.8
2023-02-16	23:57:00	7.3	7.4	6.8
2023-02-16	23:58:00	7.18	7.4	6.8
2023-02-16	23:59:00	7.07	7.4	6.8
2023-02-17	0:00:00	7.16	7.4	6.8
2023-02-17	0:01:00	7.25	7.4	6.8
2023-02-17	0:02:00	7.26	7.4	6.8
2023-02-17	0:03:00	7.14	7.4	6.8
2023-02-17	0:04:00	7.08	7.4	6.8
2023-02-17	0:05:00	7.15	7.4	6.8
2023-02-17	0:06:00	7.28	7.4	6.8
2023-02-17	0:07:00	7.3	7.4	6.8
2023-02-17	0:08:00	7.18	7.4	6.8
2023-02-17	0:09:00	7.07	7.4	6.8
2023-02-17	0:10:00	7.14	7.4	6.8
2023-02-17	0:11:00	7.24	7.4	6.8
2023-02-17	0:12:00	7.25	7.4	6.8
2023-02-17	0:13:00	7.13	7.4	6.8
2023-02-17	0:14:00	7.09	7.4	6.8
2023-02-17	0:15:00	7.17	7.4	6.8
2023-02-17	0:16:00	7.28	7.4	6.8
2023-02-17	0:17:00	7.24	7.4	6.8
2023-02-17	0:18:00	7.1	7.4	6.8
2023-02-17	0:19:00	7.1	7.4	6.8
2023-02-17	0:20:00	7.18	7.4	6.8
2023-02-17	0:21:00	7.29	7.4	6.8
2023-02-17	0:22:00	7.28	7.4	6.8
2023-02-17	0:23:00	7.14	7.4	6.8
2023-02-17	0:24:00	7.07	7.4	6.8
2023-02-17	0:25:00	7.16	7.4	6.8
2023-02-17	0:26:00	7.25	7.4	6.8
2023-02-17	0:27:00	7.24	7.4	6.8
2023-02-17	0:28:00	7.11	7.4	6.8
2023-02-17	0:29:00	7.09	7.4	6.8
2023-02-17	0:30:00	7.21	7.4	6.8
2023-02-17	0:31:00	7.29	7.4	6.8
2023-02-17	0:32:00	7.22	7.4	6.8
2023-02-17	0:33:00	7.08	7.4	6.8
2023-02-17	0:34:00	7.08	7.4	6.8
2023-02-17	0:35:00	7.19	7.4	6.8
2023-02-17	0:36:00	7.3	7.4	6.8
2023-02-17	0:37:00	7.27	7.4	6.8
2023-02-17	0:38:00	7.14	7.4	6.8
2023-02-17	0:39:00	7.06	7.4	6.8
2023-02-17	0:40:00	7.15	7.4	6.8
2023-02-17	0:41:00	7.24	7.4	6.8
2023-02-17	0:42:00	7.31	7.4	6.8
2023-02-17	0:43:00	7.2	7.4	6.8
2023-02-17	0:44:00	7.08	7.4	6.8
2023-02-17	0:45:00	7.1	7.4	6.8
2023-02-17	0:46:00	7.21	7.4	6.8
2023-02-17	0:47:00	7.31	7.4	6.8
2023-02-17	0:48:00	7.28	7.4	6.8
2023-02-17	0:49:00	7.15	7.4	6.8
2023-02-17	0:50:00	7.07	7.4	6.8
2023-02-17	0:51:00	7.19	7.4	6.8
2023-02-17	0:52:00	7.28	7.4	6.8
2023-02-17	0:53:00	7.24	7.4	6.8
2023-02-17	0:54:00	7.12	7.4	6.8
2023-02-17	0:55:00	7.14	7.4	6.8
2023-02-17	0:56:00	7.21	7.4	6.8
2023-02-17	0:57:00	7.33	7.4	6.8
2023-02-17	0:58:00	7.32	7.4	6.8
2023-02-17	0:59:00	7.2	7.4	6.8
2023-02-17	1:00:00	7.08	7.4	6.8
2023-02-17	1:01:00	7.13	7.4	6.8
2023-02-17	1:02:00	7.24	7.4	6.8
2023-02-17	1:03:00	7.35	7.4	6.8
2023-02-17	1:04:00	7.28	7.4	6.8
2023-02-17	1:05:00	7.17	7.4	6.8
2023-02-17	1:06:00	7.07	7.4	6.8
2023-02-17	1:07:00	7.18	7.4	6.8
2023-02-17	1:08:00	7.28	7.4	6.8
2023-02-17	1:09:00	7.29	7.4	6.8
2023-02-17	1:10:00	7.18	7.4	6.8
2023-02-17	1:11:00	7.08	7.4	6.8
2023-02-17	1:12:00	7.17	7.4	6.8
2023-02-17	1:13:00	7.3	7.4	6.8
2023-02-17	1:14:00	7.32	7.4	6.8
2023-02-17	1:15:00	7.2	7.4	6.8
2023-02-17	1:16:00	7.09	7.4	6.8
2023-02-17	1:17:00	7.11	7.4	6.8
2023-02-17	1:18:00	7.26	7.4	6.8
2023-02-17	1:19:00	7.37	7.4	6.8
2023-02-17	1:20:00	7.32	7.4	6.8
2023-02-17	1:21:00	7.2	7.4	6.8
2023-02-17	1:22:00	7.1	7.4	6.8
2023-02-17	1:23:00	7.14	7.4	6.8
2023-02-17	1:24:00	7.27	7.4	6.8
2023-02-17	1:25:00	7.4	7.4	6.8
2023-02-17	1:26:00	7.33	7.4	6.8
2023-02-17	1:27:00	7.21	7.4	6.8
2023-02-17	1:28:00	7.1	7.4	6.8
2023-02-17	1:29:00	7.12	7.4	6.8
2023-02-17	1:30:00	7.27	7.4	6.8
2023-02-17	1:31:00	7.38	7.4	6.8
2023-02-17	1:32:00	7.35	7.4	6.8
2023-02-17	1:33:00	7.24	7.4	6.8
2023-02-17	1:34:00	7.12	7.4	6.8
2023-02-17	1:35:00	7.11	7.4	6.8
2023-02-17	1:36:00	7.23	7.4	6.8
2023-02-17	1:37:00	7.34	7.4	6.8
2023-02-17	1:38:00	7.29	7.4	6.8
2023-02-17	1:39:00	7.18	7.4	6.8
2023-02-17	1:40:00	7.09	7.4	6.8
2023-02-17	1:41:00	7.15	7.4	6.8
2023-02-17	1:42:00	7.33	7.4	6.8
2023-02-17	1:43:00	7.4	7.4	6.8
2023-02-17	1:44:00	7.33	7.4	6.8
2023-02-17	1:45:00	7.21	7.4	6.8
2023-02-17	1:46:00	7.11	7.4	6.8
2023-02-17	1:47:00	7.13	7.4	6.8
2023-02-17	1:48:00	7.27	7.4	6.8
2023-02-17	1:49:00	7.35	7.4	6.8
2023-02-17	1:50:00	7.28	7.4	6.8
2023-02-17	1:51:00	7.17	7.4	6.8
2023-02-17	1:52:00	7.12	7.4	6.8
2023-02-17	1:53:00	7.2	7.4	6.8
2023-02-17	1:54:00	7.33	7.4	6.8
2023-02-17	1:55:00	7.35	7.4	6.8
2023-02-17	1:56:00	7.25	7.4	6.8
2023-02-17	1:57:00	7.14	7.4	6.8
2023-02-17	1:58:00	7.1	7.4	6.8
2023-02-17	1:59:00	7.22	7.4	6.8
2023-02-17	2:00:00	7.35	7.4	6.8
2023-02-17	2:01:00	7.32	7.4	6.8
2023-02-17	2:02:00	7.22	7.4	6.8
2023-02-17	2:03:00	7.12	7.4	6.8
2023-02-17	2:04:00	7.14	7.4	6.8
2023-02-17	2:05:00	7.26	7.4	6.8
2023-02-17	2:06:00	7.36	7.4	6.8
2023-02-17	2:07:00	7.3	7.4	6.8
2023-02-17	2:08:00	7.2	7.4	6.8
2023-02-17	2:09:00	7.1	7.4	6.8
2023-02-17	2:10:00	7.14	7.4	6.8
2023-02-17	2:11:00	7.28	7.4	6.8
2023-02-17	2:12:00	7.37	7.4	6.8
2023-02-17	2:13:00	7.29	7.4	6.8
2023-02-17	2:14:00	7.19	7.4	6.8
2023-02-17	2:15:00	7.11	7.4	6.8
2023-02-17	2:16:00	7.18	7.4	6.8
2023-02-17	2:17:00	7.3	7.4	6.8
2023-02-17	2:18:00	7.36	7.4	6.8
2023-02-17	2:19:00	7.28	7.4	6.8
2023-02-17	2:20:00	7.18	7.4	6.8
2023-02-17	2:21:00	7.1	7.4	6.8
2023-02-17	2:22:00	7.2	7.4	6.8
2023-02-17	2:23:00	7.35	7.4	6.8
2023-02-17	2:24:00	7.37	7.4	6.8
2023-02-17	2:25:00	7.28	7.4	6.8
2023-02-17	2:26:00	7.17	7.4	6.8
2023-02-17	2:27:00	7.11	7.4	6.8
2023-02-17	2:28:00	7.19	7.4	6.8
2023-02-17	2:29:00	7.34	7.4	6.8
2023-02-17	2:30:00	7.37	7.4	6.8
2023-02-17	2:31:00	7.28	7.4	6.8
2023-02-17	2:32:00	7.18	7.4	6.8
2023-02-17	2:33:00	7.1	7.4	6.8
2023-02-17	2:34:00	7.2	7.4	6.8
2023-02-17	2:35:00	7.36	7.4	6.8
2023-02-17	2:36:00	7.38	7.4	6.8
2023-02-17	2:37:00	7.29	7.4	6.8
2023-02-17	2:38:00	7.19	7.4	6.8
2023-02-17	2:39:00	7.11	7.4	6.8
2023-02-17	2:40:00	7.19	7.4	6.8
2023-02-17	2:41:00	7.35	7.4	6.8
2023-02-17	2:42:00	7.39	7.4	6.8
2023-02-17	2:43:00	7.3	7.4	6.8
2023-02-17	2:44:00	7.2	7.4	6.8
2023-02-17	2:45:00	7.11	7.4	6.8
2023-02-17	2:46:00	7.17	7.4	6.8
2023-02-17	2:47:00	7.33	7.4	6.8
2023-02-17	2:48:00	7.41	7.4	6.8
2023-02-17	2:49:00	7.33	7.4	6.8
2023-02-17	2:50:00	7.22	7.4	6.8
2023-02-17	2:51:00	7.13	7.4	6.8
2023-02-17	2:52:00	7.15	7.4	6.8
2023-02-17	2:53:00	7.29	7.4	6.8
2023-02-17	2:54:00	7.4	7.4	6.8
2023-02-17	2:55:00	7.35	7.4	6.8
2023-02-17	2:56:00	7.25	7.4	6.8
2023-02-17	2:57:00	7.15	7.4	6.8
2023-02-17	2:58:00	7.13	7.4	6.8
2023-02-17	2:59:00	7.26	7.4	6.8
2023-02-17	3:00:00	7.35	7.4	6.8
2023-02-17	3:01:00	7.29	7.4	6.8
2023-02-17	3:02:00	7.2	7.4	6.8
2023-02-17	3:03:00	7.11	7.4	6.8
2023-02-17	3:04:00	7.19	7.4	6.8
2023-02-17	3:05:00	7.33	7.4	6.8
2023-02-17	3:06:00	7.34	7.4	6.8
2023-02-17	3:07:00	7.26	7.4	6.8
2023-02-17	3:08:00	7.16	7.4	6.8
2023-02-17	3:09:00	7.13	7.4	6.8
2023-02-17	3:10:00	7.25	7.4	6.8
2023-02-17	3:11:00	7.37	7.4	6.8
2023-02-17	3:12:00	7.31	7.4	6.8
2023-02-17	3:13:00	7.21	7.4	6.8
2023-02-17	3:14:00	7.12	7.4	6.8
2023-02-17	3:15:00	7.2	7.4	6.8
2023-02-17	3:16:00	7.31	7.4	6.8
2023-02-17	3:17:00	7.36	7.4	6.8
2023-02-17	3:18:00	7.27	7.4	6.8
2023-02-17	3:19:00	7.18	7.4	6.8
2023-02-17	3:20:00	7.11	7.4	6.8
2023-02-17	3:21:00	7.21	7.4	6.8
2023-02-17	3:22:00	7.38	7.4	6.8
2023-02-17	3:23:00	7.4	7.4	6.8
2023-02-17	3:24:00	7.33	7.4	6.8
2023-02-17	3:25:00	7.23	7.4	6.8
2023-02-17	3:26:00	7.13	7.4	6.8
2023-02-17	3:27:00	7.16	7.4	6.8
2023-02-17	3:28:00	7.31	7.4	6.8
2023-02-17	3:29:00	7.37	7.4	6.8
2023-02-17	3:30:00	7.29	7.4	6.8
2023-02-17	3:31:00	7.21	7.4	6.8
2023-02-17	3:32:00	7.12	7.4	6.8
2023-02-17	3:33:00	7.19	7.4	6.8
2023-02-17	3:34:00	7.32	7.4	6.8
2023-02-17	3:35:00	7.35	7.4	6.8
2023-02-17	3:36:00	7.27	7.4	6.8
2023-02-17	3:37:00	7.19	7.4	6.8
2023-02-17	3:38:00	7.11	7.4	6.8
2023-02-17	3:39:00	7.24	7.4	6.8
2023-02-17	3:40:00	7.37	7.4	6.8
2023-02-17	3:41:00	7.34	7.4	6.8
2023-02-17	3:42:00	7.26	7.4	6.8
2023-02-17	3:43:00	7.17	7.4	6.8
2023-02-17	3:44:00	7.12	7.4	6.8
2023-02-17	3:45:00	7.25	7.4	6.8
2023-02-17	3:46:00	7.36	7.4	6.8
2023-02-17	3:47:00	7.33	7.4	6.8
2023-02-17	3:48:00	7.24	7.4	6.8
2023-02-17	3:49:00	7.16	7.4	6.8
2023-02-17	3:50:00	7.14	7.4	6.8
2023-02-17	3:51:00	7.28	7.4	6.8
2023-02-17	3:52:00	7.39	7.4	6.8
2023-02-17	3:53:00	7.33	7.4	6.8
2023-02-17	3:54:00	7.24	7.4	6.8
2023-02-17	3:55:00	7.15	7.4	6.8
2023-02-17	3:56:00	7.15	7.4	6.8
2023-02-17	3:57:00	7.31	7.4	6.8
2023-02-17	3:58:00	7.39	7.4	6.8
2023-02-17	3:59:00	7.32	7.4	6.8
2023-02-17	4:00:00	7.24	7.4	6.8
2023-02-17	4:01:00	7.15	7.4	6.8
2023-02-17	4:02:00	7.15	7.4	6.8
2023-02-17	4:03:00	7.3	7.4	6.8
2023-02-17	4:04:00	7.39	7.4	6.8
2023-02-17	4:05:00	7.33	7.4	6.8
2023-02-17	4:06:00	7.24	7.4	6.8
2023-02-17	4:07:00	7.15	7.4	6.8
2023-02-17	4:08:00	7.14	7.4	6.8
2023-02-17	4:09:00	7.28	7.4	6.8
2023-02-17	4:10:00	7.43	7.4	6.8
2023-02-17	4:11:00	7.41	7.4	6.8
2023-02-17	4:12:00	7.33	7.4	6.8
2023-02-17	4:13:00	7.24	7.4	6.8
2023-02-17	4:14:00	7.15	7.4	6.8
2023-02-17	4:15:00	7.16	7.4	6.8
2023-02-17	4:16:00	7.28	7.4	6.8
2023-02-17	4:17:00	7.39	7.4	6.8
2023-02-17	4:18:00	7.34	7.4	6.8
	평균	7.23		
	최대값	7.43		
	최소값	7.06		
	표준편차	0.08		
