Date	Time	102PH.DACA.PV
2022-07-01	23:33:00	7.06
2022-07-01	23:34:00	6.97
2022-07-01	23:35:00	6.97
2022-07-01	23:36:00	7.14
2022-07-01	23:37:00	7.19
2022-07-01	23:38:00	7.11
2022-07-01	23:39:00	7.02
2022-07-01	23:40:00	6.94
2022-07-01	23:41:00	7.03
2022-07-01	23:42:00	7.19
2022-07-01	23:43:00	7.17
2022-07-01	23:44:00	7.08
2022-07-01	23:45:00	7
2022-07-01	23:46:00	6.94
2022-07-01	23:47:00	7.09
2022-07-01	23:48:00	7.2
2022-07-01	23:49:00	7.15
2022-07-01	23:50:00	7.06
2022-07-01	23:51:00	6.98
2022-07-01	23:52:00	6.97
2022-07-01	23:53:00	7.15
2022-07-01	23:54:00	7.21
2022-07-01	23:55:00	7.13
2022-07-01	23:56:00	7.04
2022-07-01	23:57:00	6.96
2022-07-01	23:58:00	6.99
2022-07-01	23:59:00	7.18
2022-07-02	0:00:00	7.19
2022-07-02	0:01:00	7.11
2022-07-02	0:02:00	7.02
2022-07-02	0:03:00	6.94
2022-07-02	0:04:00	7.02
2022-07-02	0:05:00	7.19
2022-07-02	0:06:00	7.18
2022-07-02	0:07:00	7.09
2022-07-02	0:08:00	7.01
2022-07-02	0:09:00	6.95
2022-07-02	0:10:00	7.06
2022-07-02	0:11:00	7.2
2022-07-02	0:12:00	7.17
2022-07-02	0:13:00	7.09
2022-07-02	0:14:00	7.01
2022-07-02	0:15:00	6.93
2022-07-02	0:16:00	7.05
2022-07-02	0:17:00	7.2
2022-07-02	0:18:00	7.17
2022-07-02	0:19:00	7.08
2022-07-02	0:20:00	7
2022-07-02	0:21:00	6.95
2022-07-02	0:22:00	7.07
2022-07-02	0:23:00	7.2
2022-07-02	0:24:00	7.16
2022-07-02	0:25:00	7.07
2022-07-02	0:26:00	6.99
2022-07-02	0:27:00	6.94
